index,Gend,Complete probability,Complete samples,Error,Mean length,Total samples
0.0,0.0,0.11300000000000002,226.0,0.0,6.037199999999999,2000.0
0.5,0.5,0.16490000000000002,329.8,0.0,6.231699999999999,2000.0
1.0,1.0,0.25440000000000007,508.8,0.0,6.6042000000000005,2000.0
1.5,1.5,0.36039999999999994,720.8,0.0,7.111700000000001,2000.0
2.0,2.0,0.47779999999999995,955.6,0.0,7.5996,2000.0
2.5,2.5,0.5913,1182.6,0.0,8.152200000000002,2000.0
3.0,3.0,0.6942999999999999,1388.6,0.0,8.6004,2000.0
3.5,3.5,0.7743,1548.6,0.0,8.947199999999999,2000.0
4.0,4.0,0.8196999999999999,1639.4,0.0,9.1624,2000.0
4.5,4.5,0.8323,1664.6,0.0,9.1871,2000.0
5.0,5.0,0.8147,1629.4,0.0,9.0534,2000.0
5.5,5.5,0.7665,1533.0,0.0,8.7924,2000.0
6.0,6.0,0.6938,1387.6,0.0,8.362499999999999,2000.0
6.5,6.5,0.6094,1218.8,0.0,7.806900000000001,2000.0
7.0,7.0,0.5303,1060.6,0.0,7.2684,2000.0
7.5,7.5,0.4742,948.4,0.0,6.8439,2000.0
8.0,8.0,0.45920000000000005,918.4,0.0,6.684100000000001,2000.0
8.5,8.5,0.4782,956.4,0.0,6.8237,2000.0
9.0,9.0,0.524,1048.0,0.0,7.1104,2000.0
9.5,9.5,0.5910000000000001,1182.0,0.0,7.6185,2000.0
10.0,10.0,0.6746,1349.2,0.0,8.1583,2000.0
10.5,10.5,0.7475999999999999,1495.2,0.0,8.6251,2000.0
11.0,11.0,0.7878000000000001,1575.6,0.0,8.890199999999998,2000.0
11.5,11.5,0.8150000000000001,1630.0,0.0,9.0726,2000.0
12.0,12.0,0.8042,1608.4,0.0,9.0666,2000.0
12.5,12.5,0.7562,1512.4,0.0,8.866499999999998,2000.0
13.0,13.0,0.6998000000000001,1399.6,0.0,8.634899999999998,2000.0
13.5,13.5,0.5901,1180.2,0.0,8.1307,2000.0
14.0,14.0,0.4668,933.6,0.0,7.566599999999999,2000.0
14.5,14.5,0.3551,710.2,0.0,7.059,2000.0
15.0,15.0,0.24969999999999998,499.4,0.0,6.5983,2000.0
15.5,15.5,0.1681,336.2,0.0,6.2515,2000.0
16.0,16.0,0.1075,215.0,0.0,5.9578999999999995,2000.0
16.5,16.5,0.0713,142.6,0.0,5.8024000000000004,2000.0
17.0,17.0,0.042199999999999994,84.4,0.0,5.692100000000001,2000.0
17.5,17.5,0.0284,56.8,0.0,5.591800000000001,2000.0
18.0,18.0,0.0164,32.8,0.0,5.599099999999999,2000.0
18.5,18.5,0.0099,19.8,0.0,5.510199999999999,2000.0
19.0,19.0,0.006200000000000001,12.4,0.0,5.5644,2000.0
19.5,19.5,0.0039,7.8,0.0,5.4918,2000.0
20.0,20.0,0.0021000000000000003,4.2,0.0,5.4836,2000.0
20.5,20.5,0.0018000000000000002,3.6,0.0,5.458600000000001,2000.0
21.0,21.0,0.0006000000000000001,1.2,0.0,5.4618,2000.0
21.5,21.5,0.00030000000000000003,0.6,0.0,5.476000000000001,2000.0
22.0,22.0,0.0002,0.4,0.0,5.5145,2000.0
