index,Gend,Complete probability,Complete samples,Error,Mean length,Total samples
0.0,0.0,0.008,16.0,0.0,49.4254,2000.0
0.5,0.5,0.0147,29.4,0.0,50.094,2000.0
1.0,1.0,0.021900000000000003,43.8,0.0,50.699200000000005,2000.0
1.5,1.5,0.0379,75.8,0.0,50.8999,2000.0
2.0,2.0,0.0638,127.6,0.0,52.726800000000004,2000.0
2.5,2.5,0.1018,203.6,0.0,55.181900000000006,2000.0
3.0,3.0,0.16460000000000002,329.2,0.0,57.5961,2000.0
3.5,3.5,0.23000000000000004,460.0,0.0,60.9884,2000.0
4.0,4.0,0.3317,663.4,0.0,66.50250000000001,2000.0
4.5,4.5,0.46020000000000005,920.4,0.0,72.97819999999999,2000.0
5.0,5.0,0.5732999999999999,1146.6,0.0,78.7498,2000.0
5.5,5.5,0.6844,1368.8,0.0,84.22760000000002,2000.0
6.0,6.0,0.7732,1546.4,0.0,88.76519999999998,2000.0
6.5,6.5,0.8323,1664.6,0.0,91.68730000000001,2000.0
7.0,7.0,0.8678000000000001,1735.6,0.0,93.5891,2000.0
7.5,7.5,0.885,1770.0,0.0,94.39270000000002,2000.0
8.0,8.0,0.8764,1752.8,0.0,93.7984,2000.0
8.5,8.5,0.8515,1703.0,0.0,92.2457,2000.0
9.0,9.0,0.8065000000000001,1613.0,0.0,89.66430000000003,2000.0
9.5,9.5,0.7328,1465.6,0.0,85.21740000000001,2000.0
10.0,10.0,0.6296,1259.2,0.0,78.7396,2000.0
10.5,10.5,0.5445,1089.0,0.0,71.7528,2000.0
11.0,11.0,0.48550000000000004,971.0,0.0,66.37,2000.0
11.5,11.5,0.45199999999999996,904.0,0.0,62.550599999999996,2000.0
12.0,12.0,0.43600000000000005,872.0,0.0,60.6191,2000.0
12.5,12.5,0.41899999999999993,838.0,0.0,58.84159999999999,2000.0
13.0,13.0,0.4162,832.4,0.0,57.7927,2000.0
13.5,13.5,0.38780000000000003,775.6,0.0,54.45530000000001,2000.0
14.0,14.0,0.3606,721.2,0.0,51.1781,2000.0
14.5,14.5,0.33899999999999997,678.0,0.0,47.9099,2000.0
15.0,15.0,0.3175,635.0,0.0,45.5773,2000.0
15.5,15.5,0.29969999999999997,599.4,0.0,43.4382,2000.0
16.0,16.0,0.29900000000000004,598.0,0.0,43.33239999999999,2000.0
16.5,16.5,0.3113,622.6,0.0,44.7472,2000.0
17.0,17.0,0.35239999999999994,704.8,0.0,49.855000000000004,2000.0
17.5,17.5,0.4348000000000001,869.6,0.0,59.5124,2000.0
18.0,18.0,0.5513999999999999,1102.8,0.0,70.6439,2000.0
18.5,18.5,0.6809999999999999,1362.0,0.0,80.6739,2000.0
19.0,19.0,0.78,1560.0,0.0,87.3829,2000.0
19.5,19.5,0.8362999999999999,1672.6,0.0,91.2377,2000.0
20.0,20.0,0.8713,1742.6,0.0,93.23029999999999,2000.0
20.5,20.5,0.8772,1754.4,0.0,93.6245,2000.0
21.0,21.0,0.86,1720.0,0.0,92.9539,2000.0
21.5,21.5,0.8311999999999999,1662.4,0.0,91.6944,2000.0
22.0,22.0,0.7714000000000001,1542.8,0.0,88.79070000000002,2000.0
22.5,22.5,0.69,1380.0,0.0,84.5209,2000.0
23.0,23.0,0.5831999999999999,1166.4,0.0,79.25469999999999,2000.0
23.5,23.5,0.45729999999999993,914.6,0.0,72.91749999999999,2000.0
24.0,24.0,0.33730000000000004,674.6,0.0,66.39349999999999,2000.0
24.5,24.5,0.2374,474.8,0.0,61.635000000000005,2000.0
25.0,25.0,0.1575,315.0,0.0,57.739,2000.0
25.5,25.5,0.0965,193.0,0.0,54.29549999999999,2000.0
26.0,26.0,0.0658,131.6,0.0,53.216899999999995,2000.0
26.5,26.5,0.040900000000000006,81.8,0.0,51.904700000000005,2000.0
27.0,27.0,0.023600000000000003,47.2,0.0,50.2185,2000.0
27.5,27.5,0.0137,27.4,0.0,49.922200000000004,2000.0
28.0,28.0,0.008400000000000001,16.8,0.0,50.0428,2000.0
28.5,28.5,0.005299999999999999,10.6,0.0,49.410000000000004,2000.0
29.0,29.0,0.0036999999999999997,7.4,0.0,49.852000000000004,2000.0
29.5,29.5,0.0019000000000000002,3.8,0.0,49.7478,2000.0
30.0,30.0,0.0007,1.4,0.0,49.06270000000001,2000.0
30.5,30.5,0.0004,0.8,0.0,49.3372,2000.0
31.0,31.0,0.0002,0.4,0.0,48.8557,2000.0
31.5,31.5,0.0004,0.8,0.0,49.369899999999994,2000.0
32.0,32.0,0.0002,0.4,0.0,49.3497,2000.0
32.5,32.5,0.0002,0.4,0.0,49.4298,2000.0
33.0,33.0,0.0,0.0,,48.874100000000006,2000.0
