index,Gend,Complete probability,Complete samples,Error,Mean length,Total samples
0.0,0.0,0.034100000000000005,68.2,0.0,15.965800000000002,2000.0
0.5,0.5,0.058499999999999996,117.0,0.0,16.3818,2000.0
1.0,1.0,0.09280000000000001,185.6,0.0,16.8756,2000.0
1.5,1.5,0.13730000000000003,274.6,0.0,17.4167,2000.0
2.0,2.0,0.21259999999999998,425.2,0.0,18.4696,2000.0
2.5,2.5,0.30720000000000003,614.4,0.0,20.037,2000.0
3.0,3.0,0.4181,836.2,0.0,21.594,2000.0
3.5,3.5,0.5435000000000001,1087.0,0.0,23.421300000000002,2000.0
4.0,4.0,0.6672999999999999,1334.6,0.0,25.1899,2000.0
4.5,4.5,0.7679,1535.8,0.0,26.580499999999994,2000.0
5.0,5.0,0.8402999999999998,1680.6,0.0,27.6586,2000.0
5.5,5.5,0.9004000000000001,1800.8,0.0,28.532799999999998,2000.0
6.0,6.0,0.9348000000000001,1869.6,0.0,29.0608,2000.0
6.5,6.5,0.9662000000000001,1932.4,0.0,29.496900000000004,2000.0
7.0,7.0,0.974,1948.0,0.0,29.5947,2000.0
7.5,7.5,0.9823999999999999,1964.8,0.0,29.7049,2000.0
8.0,8.0,0.9803000000000001,1960.6,0.0,29.612900000000003,2000.0
8.5,8.5,0.9703000000000002,1940.6,0.0,29.354499999999994,2000.0
9.0,9.0,0.9653,1930.6,0.0,29.207900000000002,2000.0
9.5,9.5,0.9544,1908.8,0.0,28.8868,2000.0
10.0,10.0,0.9448000000000001,1889.6,0.0,28.632799999999996,2000.0
10.5,10.5,0.9339999999999999,1868.0,0.0,28.3029,2000.0
11.0,11.0,0.9277000000000001,1855.4,0.0,28.1244,2000.0
11.5,11.5,0.9291,1858.2,0.0,28.182499999999997,2000.0
12.0,12.0,0.9259000000000001,1851.8,0.0,28.075499999999998,2000.0
12.5,12.5,0.914,1828.0,0.0,27.7358,2000.0
13.0,13.0,0.9145,1829.0,0.0,27.7737,2000.0
13.5,13.5,0.9136,1827.2,0.0,27.733799999999995,2000.0
14.0,14.0,0.9084,1816.8,0.0,27.5899,2000.0
14.5,14.5,0.9112,1822.4,0.0,27.6727,2000.0
15.0,15.0,0.9051,1810.2,0.0,27.4978,2000.0
15.5,15.5,0.8977999999999999,1795.6,0.0,27.310000000000002,2000.0
16.0,16.0,0.8888999999999999,1777.8,0.0,27.016399999999997,2000.0
16.5,16.5,0.8713000000000001,1742.6,0.0,26.569799999999997,2000.0
17.0,17.0,0.8428000000000001,1685.6,0.0,25.762099999999997,2000.0
17.5,17.5,0.8161999999999999,1632.4,0.0,25.020599999999998,2000.0
18.0,18.0,0.7615000000000001,1523.0,0.0,23.4367,2000.0
18.5,18.5,0.6968000000000001,1393.6,0.0,21.6478,2000.0
19.0,19.0,0.6134000000000001,1226.8,0.0,19.278100000000002,2000.0
19.5,19.5,0.5245,1049.0,0.0,16.7867,2000.0
20.0,20.0,0.4518,903.6,0.0,14.733600000000001,2000.0
20.5,20.5,0.3788,757.6,0.0,12.693499999999998,2000.0
21.0,21.0,0.339,678.0,0.0,11.57,2000.0
21.5,21.5,0.30489999999999995,609.8,0.0,10.6326,2000.0
22.0,22.0,0.2933,586.6,0.0,10.3193,2000.0
22.5,22.5,0.28309999999999996,566.2,0.0,10.0412,2000.0
23.0,23.0,0.2929,585.8,0.0,10.361500000000001,2000.0
23.5,23.5,0.31710000000000005,634.2,0.0,11.1023,2000.0
24.0,24.0,0.35960000000000003,719.2,0.0,12.3681,2000.0
24.5,24.5,0.44609999999999994,892.2,0.0,14.837099999999998,2000.0
25.0,25.0,0.5622999999999999,1124.6,0.0,18.1459,2000.0
25.5,25.5,0.7489000000000001,1497.8,0.0,23.3204,2000.0
26.0,26.0,0.9324999999999999,1865.0,0.0,28.3531,2000.0
26.5,26.5,0.9618,1923.6,0.0,29.3151,2000.0
27.0,27.0,0.945,1890.0,0.0,29.1625,2000.0
27.5,27.5,0.9113999999999999,1822.8,0.0,28.714100000000002,2000.0
28.0,28.0,0.8639000000000001,1727.8,0.0,28.0084,2000.0
28.5,28.5,0.7815,1563.0,0.0,26.8074,2000.0
29.0,29.0,0.6884,1376.8,0.0,25.5314,2000.0
29.5,29.5,0.5662824913591195,1119.0,0.0,23.77360525076362,1976.2
30.0,30.0,0.443711198307735,706.0,0.0,21.945349011615487,1591.6
30.5,30.5,0.32241051482487565,414.0,0.0,20.266469794920273,1284.2
31.0,31.0,0.23383882306442988,260.4,0.0,19.09771412867506,1112.8
31.5,31.5,0.15183946272382323,154.8,0.0,17.76002878259011,1020.0
32.0,32.0,0.09561829248376445,96.8,0.0,17.06001726118669,1011.8
32.5,32.5,0.05534956301160171,53.4,0.0,16.22509862403971,965.8
33.0,33.0,0.042370176272043605,38.6,0.0,16.292815523804485,913.4
33.5,33.5,0.022542883788417397,20.4,0.0,15.834827166340725,894.4
34.0,34.0,0.013816219253216286,12.8,0.0,15.828278758359705,921.2
34.5,34.5,0.007371718219675231,7.0,0.0,15.666618576142511,945.8
35.0,35.0,0.005942840538651838,5.6,0.0,15.441551862702827,943.8
35.5,35.5,0.0028023378464463147,2.6,0.0,15.508312709879934,937.2
36.0,36.0,0.0027653890450916397,2.6,0.0,15.618096657389106,934.0
36.5,36.5,0.0009337279667557969,0.8,0.0,15.325299222122291,887.6
37.0,37.0,0.001066606081671644,1.0,0.0,15.575771541573044,939.0
37.5,37.5,0.0012477758643808352,1.0,0.0,15.475769987046927,888.4
38.0,38.0,0.0006601676366309846,0.6,0.0,15.628765998372575,912.0
38.5,38.5,0.0,0.0,,15.464014187298494,898.6
39.0,39.0,0.0,0.0,,15.600165447593145,908.4
39.5,39.5,0.0,0.0,,15.717854670818948,935.2
40.0,40.0,0.0,0.0,,15.630219048294583,913.8
