seed,length_limit,time_limit,max_pols,k0,k,kact,ConcEff,Gact,Gbb,Conc0,Conc1,G0,G1,Ggen,Gend,outputfilename,outputtrajfilename,print_flag,print_valid_trans_flag,write_output_flag,write_traj_flag,traj_write_interval,breakable_backbone_flag,off_rate_discrim_flag,test_tact_flag,local_updates_flag,use_test_rates_flag
1864703,30,1000,2000,1,1,0,100,0,-20,0,3,0,-4,-12,0.0,output.csv,traj.csv,0,0,1,1,10000,1,1,0,1,0
1864704,30,1000,2000,1,1,0,100,0,-20,0,3,0,-4,-12,0.0,output.csv,traj.csv,0,0,1,1,10000,1,1,0,1,0
1864705,30,1000,2000,1,1,0,100,0,-20,0,3,0,-4,-12,0.0,output.csv,traj.csv,0,0,1,1,10000,1,1,0,1,0
1864706,30,1000,2000,1,1,0,100,0,-20,0,3,0,-4,-12,0.0,output.csv,traj.csv,0,0,1,1,10000,1,1,0,1,0
1864707,30,1000,2000,1,1,0,100,0,-20,0,3,0,-4,-12,0.0,output.csv,traj.csv,0,0,1,1,10000,1,1,0,1,0
1864708,30,1000,2000,1,1,0,100,0,-20,0,3,0,-4,-12,0.5,output.csv,traj.csv,0,0,1,1,10000,1,1,0,1,0
1864709,30,1000,2000,1,1,0,100,0,-20,0,3,0,-4,-12,0.5,output.csv,traj.csv,0,0,1,1,10000,1,1,0,1,0
1864710,30,1000,2000,1,1,0,100,0,-20,0,3,0,-4,-12,0.5,output.csv,traj.csv,0,0,1,1,10000,1,1,0,1,0
1864711,30,1000,2000,1,1,0,100,0,-20,0,3,0,-4,-12,0.5,output.csv,traj.csv,0,0,1,1,10000,1,1,0,1,0
1864712,30,1000,2000,1,1,0,100,0,-20,0,3,0,-4,-12,0.5,output.csv,traj.csv,0,0,1,1,10000,1,1,0,1,0
1864713,30,1000,2000,1,1,0,100,0,-20,0,3,0,-4,-12,1.0,output.csv,traj.csv,0,0,1,1,10000,1,1,0,1,0
1864714,30,1000,2000,1,1,0,100,0,-20,0,3,0,-4,-12,1.0,output.csv,traj.csv,0,0,1,1,10000,1,1,0,1,0
1864715,30,1000,2000,1,1,0,100,0,-20,0,3,0,-4,-12,1.0,output.csv,traj.csv,0,0,1,1,10000,1,1,0,1,0
1864716,30,1000,2000,1,1,0,100,0,-20,0,3,0,-4,-12,1.0,output.csv,traj.csv,0,0,1,1,10000,1,1,0,1,0
1864717,30,1000,2000,1,1,0,100,0,-20,0,3,0,-4,-12,1.0,output.csv,traj.csv,0,0,1,1,10000,1,1,0,1,0
1864718,30,1000,2000,1,1,0,100,0,-20,0,3,0,-4,-12,1.5,output.csv,traj.csv,0,0,1,1,10000,1,1,0,1,0
1864719,30,1000,2000,1,1,0,100,0,-20,0,3,0,-4,-12,1.5,output.csv,traj.csv,0,0,1,1,10000,1,1,0,1,0
1864720,30,1000,2000,1,1,0,100,0,-20,0,3,0,-4,-12,1.5,output.csv,traj.csv,0,0,1,1,10000,1,1,0,1,0
1864721,30,1000,2000,1,1,0,100,0,-20,0,3,0,-4,-12,1.5,output.csv,traj.csv,0,0,1,1,10000,1,1,0,1,0
1864722,30,1000,2000,1,1,0,100,0,-20,0,3,0,-4,-12,1.5,output.csv,traj.csv,0,0,1,1,10000,1,1,0,1,0
1864723,30,1000,2000,1,1,0,100,0,-20,0,3,0,-4,-12,2.0,output.csv,traj.csv,0,0,1,1,10000,1,1,0,1,0
1864724,30,1000,2000,1,1,0,100,0,-20,0,3,0,-4,-12,2.0,output.csv,traj.csv,0,0,1,1,10000,1,1,0,1,0
