seed,length_limit,time_limit,max_pols,k0,k,kact,ConcEff,Gact,Gbb,Conc0,Conc1,G0,G1,Ggen,Gend,outputfilename,outputtrajfilename,print_flag,print_valid_trans_flag,write_output_flag,write_traj_flag,traj_write_interval,breakable_backbone_flag,off_rate_discrim_flag,test_tact_flag,local_updates_flag,use_test_rates_flag
1914262,100,10000000,2000,1,1,0,100,0,-20,0,1,0,8,-12,0.0,output.csv,traj.csv,0,0,1,1,250000,1,1,0,1,0
1914263,100,10000000,2000,1,1,0,100,0,-20,0,1,0,8,-12,0.0,output.csv,traj.csv,0,0,1,1,250000,1,1,0,1,0
1914264,100,10000000,2000,1,1,0,100,0,-20,0,1,0,8,-12,0.0,output.csv,traj.csv,0,0,1,1,250000,1,1,0,1,0
1914265,100,10000000,2000,1,1,0,100,0,-20,0,1,0,8,-12,0.0,output.csv,traj.csv,0,0,1,1,250000,1,1,0,1,0
1914266,100,10000000,2000,1,1,0,100,0,-20,0,1,0,8,-12,0.0,output.csv,traj.csv,0,0,1,1,250000,1,1,0,1,0
1914267,100,10000000,2000,1,1,0,100,0,-20,0,1,0,8,-12,0.5,output.csv,traj.csv,0,0,1,1,250000,1,1,0,1,0
1914268,100,10000000,2000,1,1,0,100,0,-20,0,1,0,8,-12,0.5,output.csv,traj.csv,0,0,1,1,250000,1,1,0,1,0
1914269,100,10000000,2000,1,1,0,100,0,-20,0,1,0,8,-12,0.5,output.csv,traj.csv,0,0,1,1,250000,1,1,0,1,0
1914270,100,10000000,2000,1,1,0,100,0,-20,0,1,0,8,-12,0.5,output.csv,traj.csv,0,0,1,1,250000,1,1,0,1,0
1914271,100,10000000,2000,1,1,0,100,0,-20,0,1,0,8,-12,0.5,output.csv,traj.csv,0,0,1,1,250000,1,1,0,1,0
1914272,100,10000000,2000,1,1,0,100,0,-20,0,1,0,8,-12,1.0,output.csv,traj.csv,0,0,1,1,250000,1,1,0,1,0
1914273,100,10000000,2000,1,1,0,100,0,-20,0,1,0,8,-12,1.0,output.csv,traj.csv,0,0,1,1,250000,1,1,0,1,0
1914274,100,10000000,2000,1,1,0,100,0,-20,0,1,0,8,-12,1.0,output.csv,traj.csv,0,0,1,1,250000,1,1,0,1,0
1914275,100,10000000,2000,1,1,0,100,0,-20,0,1,0,8,-12,1.0,output.csv,traj.csv,0,0,1,1,250000,1,1,0,1,0
1914276,100,10000000,2000,1,1,0,100,0,-20,0,1,0,8,-12,1.0,output.csv,traj.csv,0,0,1,1,250000,1,1,0,1,0
1914277,100,10000000,2000,1,1,0,100,0,-20,0,1,0,8,-12,1.5,output.csv,traj.csv,0,0,1,1,250000,1,1,0,1,0
1914278,100,10000000,2000,1,1,0,100,0,-20,0,1,0,8,-12,1.5,output.csv,traj.csv,0,0,1,1,250000,1,1,0,1,0
1914279,100,10000000,2000,1,1,0,100,0,-20,0,1,0,8,-12,1.5,output.csv,traj.csv,0,0,1,1,250000,1,1,0,1,0
1914280,100,10000000,2000,1,1,0,100,0,-20,0,1,0,8,-12,1.5,output.csv,traj.csv,0,0,1,1,250000,1,1,0,1,0
1914281,100,10000000,2000,1,1,0,100,0,-20,0,1,0,8,-12,1.5,output.csv,traj.csv,0,0,1,1,250000,1,1,0,1,0
1914282,100,10000000,2000,1,1,0,100,0,-20,0,1,0,8,-12,2.0,output.csv,traj.csv,0,0,1,1,250000,1,1,0,1,0
1914283,100,10000000,2000,1,1,0,100,0,-20,0,1,0,8,-12,2.0,output.csv,traj.csv,0,0,1,1,250000,1,1,0,1,0
1914284,100,10000000,2000,1,1,0,100,0,-20,0,1,0,8,-12,2.0,output.csv,traj.csv,0,0,1,1,250000,1,1,0,1,0
1914285,100,10000000,2000,1,1,0,100,0,-20,0,1,0,8,-12,2.0,output.csv,traj.csv,0,0,1,1,250000,1,1,0,1,0
1914286,100,10000000,2000,1,1,0,100,0,-20,0,1,0,8,-12,2.0,output.csv,traj.csv,0,0,1,1,250000,1,1,0,1,0
1914287,100,10000000,2000,1,1,0,100,0,-20,0,1,0,8,-12,2.5,output.csv,traj.csv,0,0,1,1,250000,1,1,0,1,0
1914288,100,10000000,2000,1,1,0,100,0,-20,0,1,0,8,-12,2.5,output.csv,traj.csv,0,0,1,1,250000,1,1,0,1,0
1914289,100,10000000,2000,1,1,0,100,0,-20,0,1,0,8,-12,2.5,output.csv,traj.csv,0,0,1,1,250000,1,1,0,1,0
1914290,100,10000000,2000,1,1,0,100,0,-20,0,1,0,8,-12,2.5,output.csv,traj.csv,0,0,1,1,250000,1,1,0,1,0
1914291,100,10000000,2000,1,1,0,100,0,-20,0,1,0,8,-12,2.5,output.csv,traj.csv,0,0,1,1,250000,1,1,0,1,0
1914292,100,10000000,2000,1,1,0,100,0,-20,0,1,0,8,-12,3.0,output.csv,traj.csv,0,0,1,1,250000,1,1,0,1,0
1914293,100,10000000,2000,1,1,0,100,0,-20,0,1,0,8,-12,3.0,output.csv,traj.csv,0,0,1,1,250000,1,1,0,1,0
1914294,100,10000000,2000,1,1,0,100,0,-20,0,1,0,8,-12,3.0,output.csv,traj.csv,0,0,1,1,250000,1,1,0,1,0
1914295,100,10000000,2000,1,1,0,100,0,-20,0,1,0,8,-12,3.0,output.csv,traj.csv,0,0,1,1,250000,1,1,0,1,0
1914296,100,10000000,2000,1,1,0,100,0,-20,0,1,0,8,-12,3.0,output.csv,traj.csv,0,0,1,1,250000,1,1,0,1,0
1914297,100,10000000,2000,1,1,0,100,0,-20,0,1,0,8,-12,3.5,output.csv,traj.csv,0,0,1,1,250000,1,1,0,1,0
1914298,100,10000000,2000,1,1,0,100,0,-20,0,1,0,8,-12,3.5,output.csv,traj.csv,0,0,1,1,250000,1,1,0,1,0
1914299,100,10000000,2000,1,1,0,100,0,-20,0,1,0,8,-12,3.5,output.csv,traj.csv,0,0,1,1,250000,1,1,0,1,0
1914300,100,10000000,2000,1,1,0,100,0,-20,0,1,0,8,-12,3.5,output.csv,traj.csv,0,0,1,1,250000,1,1,0,1,0
1914301,100,10000000,2000,1,1,0,100,0,-20,0,1,0,8,-12,3.5,output.csv,traj.csv,0,0,1,1,250000,1,1,0,1,0
1914302,100,10000000,2000,1,1,0,100,0,-20,0,1,0,8,-12,4.0,output.csv,traj.csv,0,0,1,1,250000,1,1,0,1,0
1914303,100,10000000,2000,1,1,0,100,0,-20,0,1,0,8,-12,4.0,output.csv,traj.csv,0,0,1,1,250000,1,1,0,1,0
1914304,100,10000000,2000,1,1,0,100,0,-20,0,1,0,8,-12,4.0,output.csv,traj.csv,0,0,1,1,250000,1,1,0,1,0
1914305,100,10000000,2000,1,1,0,100,0,-20,0,1,0,8,-12,4.0,output.csv,traj.csv,0,0,1,1,250000,1,1,0,1,0
1914306,100,10000000,2000,1,1,0,100,0,-20,0,1,0,8,-12,4.0,output.csv,traj.csv,0,0,1,1,250000,1,1,0,1,0
1914307,100,10000000,2000,1,1,0,100,0,-20,0,1,0,8,-12,4.5,output.csv,traj.csv,0,0,1,1,250000,1,1,0,1,0
1914308,100,10000000,2000,1,1,0,100,0,-20,0,1,0,8,-12,4.5,output.csv,traj.csv,0,0,1,1,250000,1,1,0,1,0
1914309,100,10000000,2000,1,1,0,100,0,-20,0,1,0,8,-12,4.5,output.csv,traj.csv,0,0,1,1,250000,1,1,0,1,0
1914310,100,10000000,2000,1,1,0,100,0,-20,0,1,0,8,-12,4.5,output.csv,traj.csv,0,0,1,1,250000,1,1,0,1,0
