index,Gend,Complete probability,Complete samples,Error,Mean length,Total samples
0.0,0.0,0.014799999999999999,29.6,0.0,58.25250000000001,2000.0
0.5,0.5,0.023000000000000003,46.0,0.0,58.74530000000001,2000.0
1.0,1.0,0.042,84.0,0.0,59.40749999999999,2000.0
1.5,1.5,0.063,126.0,0.0,59.9841,2000.0
2.0,2.0,0.10169999999999998,203.4,0.0,61.8537,2000.0
2.5,2.5,0.1568,313.6,0.0,64.7787,2000.0
3.0,3.0,0.2524,504.8,0.0,69.5448,2000.0
3.5,3.5,0.3842,768.4,0.0,75.1923,2000.0
4.0,4.0,0.5654,1130.8,0.0,80.97909999999999,2000.0
4.5,4.5,0.6891999999999999,1378.4,0.0,82.2539,2000.0
5.0,5.0,0.6880000000000001,1376.0,0.0,80.13570000000001,2000.0
5.5,5.5,0.6675,1335.0,0.0,77.5273,2000.0
6.0,6.0,0.6469999999999999,1294.0,0.0,74.821,2000.0
6.5,6.5,0.6363,1272.6,0.0,73.19640000000001,2000.0
7.0,7.0,0.6026999999999999,1205.4,0.0,69.9409,2000.0
7.5,7.5,0.6037000000000001,1207.4,0.0,70.0425,2000.0
8.0,8.0,0.5887,1177.4,0.0,68.1159,2000.0
8.5,8.5,0.5844,1168.8,0.0,67.5917,2000.0
9.0,9.0,0.583,1166.0,0.0,67.32379999999999,2000.0
9.5,9.5,0.5804,1160.8,0.0,67.0221,2000.0
10.0,10.0,0.5753,1150.6,0.0,66.51669999999999,2000.0
10.5,10.5,0.5692,1138.4,0.0,65.74629999999999,2000.0
11.0,11.0,0.577,1154.0,0.0,66.5252,2000.0
11.5,11.5,0.5671999999999999,1134.4,0.0,66.0433,2000.0
12.0,12.0,0.5641,1128.2,0.0,65.1162,2000.0
12.5,12.5,0.5575,1115.0,0.0,64.6731,2000.0
13.0,13.0,0.5428000000000001,1085.6,0.0,62.78060000000001,2000.0
13.5,13.5,0.5262999999999999,1052.6,0.0,61.331999999999994,2000.0
14.0,14.0,0.49990000000000007,999.8,0.0,57.8823,2000.0
14.5,14.5,0.46580000000000005,931.6,0.0,54.427600000000005,2000.0
15.0,15.0,0.4191999999999999,838.4,0.0,49.2396,2000.0
15.5,15.5,0.36920000000000003,738.4,0.0,43.4011,2000.0
16.0,16.0,0.3141,628.2,0.0,37.545100000000005,2000.0
16.5,16.5,0.2738,547.6,0.0,32.7161,2000.0
17.0,17.0,0.2406,481.2,0.0,28.8664,2000.0
17.5,17.5,0.2173,434.6,0.0,26.5291,2000.0
18.0,18.0,0.20670000000000002,413.4,0.0,25.242300000000004,2000.0
18.5,18.5,0.2011,402.2,0.0,24.7554,2000.0
19.0,19.0,0.20620000000000002,412.4,0.0,25.1974,2000.0
19.5,19.5,0.21600000000000003,432.0,0.0,26.5294,2000.0
20.0,20.0,0.2466,493.2,0.0,30.022700000000004,2000.0
20.5,20.5,0.2927,585.4,0.0,35.3876,2000.0
21.0,21.0,0.36769999999999997,735.4,0.0,43.8464,2000.0
21.5,21.5,0.479,958.0,0.0,56.4481,2000.0
22.0,22.0,0.6019,1203.8,0.0,71.8201,2000.0
22.5,22.5,0.5387,1077.4,0.0,79.44199999999998,2000.0
23.0,23.0,0.34330000000000005,686.6,0.0,73.2123,2000.0
23.5,23.5,0.2223,444.6,0.0,67.80330000000001,2000.0
24.0,24.0,0.1317,263.4,0.0,62.8866,2000.0
24.5,24.5,0.08,160.0,0.0,60.75820000000001,2000.0
25.0,25.0,0.0534,106.8,0.0,59.9424,2000.0
25.5,25.5,0.0309,61.8,0.0,58.73040000000001,2000.0
26.0,26.0,0.0189,37.8,0.0,58.4168,2000.0
26.5,26.5,0.0126,25.2,0.0,57.1453,2000.0
27.0,27.0,0.0062,12.4,0.0,58.170500000000004,2000.0
27.5,27.5,0.0047,9.4,0.0,57.993700000000004,2000.0
28.0,28.0,0.0027,5.4,0.0,57.73119999999999,2000.0
28.5,28.5,0.0021999999999999997,4.4,0.0,57.72430000000001,2000.0
29.0,29.0,0.0017000000000000001,3.4,0.0,57.756499999999996,2000.0
29.5,29.5,0.0004,0.8,0.0,57.34680000000001,2000.0
30.0,30.0,0.0002,0.4,0.0,56.9294,2000.0
30.5,30.5,0.0,0.0,,56.95309999999999,2000.0
31.0,31.0,0.00030000000000000003,0.6,0.0,57.34189999999999,2000.0
31.5,31.5,0.0001,0.2,0.0,57.60350000000001,2000.0
32.0,32.0,0.0001,0.2,0.0,57.126599999999996,2000.0
32.5,32.5,0.0,0.0,,57.626200000000004,2000.0
33.0,33.0,0.0001,0.2,0.0,57.300700000000006,2000.0
33.5,33.5,0.0,0.0,,57.47929999999999,2000.0
34.0,34.0,0.0,0.0,,57.6037,2000.0
34.5,34.5,0.0,0.0,,57.6169,2000.0
35.0,35.0,0.0,0.0,,57.823,2000.0
35.5,35.5,0.0,0.0,,56.7668,2000.0
36.0,36.0,0.0,0.0,,57.403200000000005,2000.0
36.5,36.5,0.0,0.0,,57.943200000000004,2000.0
37.0,37.0,0.0,0.0,,57.2907,2000.0
37.5,37.5,0.0,0.0,,57.3473,2000.0
38.0,38.0,0.0,0.0,,58.058499999999995,2000.0
38.5,38.5,0.0,0.0,,57.837799999999994,2000.0
39.0,39.0,0.0,0.0,,57.47860000000001,2000.0
39.5,39.5,0.0,0.0,,57.6336,2000.0
40.0,40.0,0.0,0.0,,57.13099999999999,2000.0
