seed,length_limit,time_limit,max_pols,k0,k,kact,ConcEff,Gact,Gbb,Conc0,Conc1,G0,G1,Ggen,Gend,outputfilename,outputtrajfilename,print_flag,print_valid_trans_flag,write_output_flag,write_traj_flag,traj_write_interval,breakable_backbone_flag,off_rate_discrim_flag,test_tact_flag,local_updates_flag,use_test_rates_flag
1078063,10,1000,2000,1,1,0,100,0,-20,0,3,0,-4,-10,0.0,output.csv,traj.csv,0,0,1,1,10000,1,1,0,1,0
1078064,10,1000,2000,1,1,0,100,0,-20,0,3,0,-4,-10,0.0,output.csv,traj.csv,0,0,1,1,10000,1,1,0,1,0
1078065,10,1000,2000,1,1,0,100,0,-20,0,3,0,-4,-10,0.0,output.csv,traj.csv,0,0,1,1,10000,1,1,0,1,0
1078066,10,1000,2000,1,1,0,100,0,-20,0,3,0,-4,-10,0.0,output.csv,traj.csv,0,0,1,1,10000,1,1,0,1,0
1078067,10,1000,2000,1,1,0,100,0,-20,0,3,0,-4,-10,0.0,output.csv,traj.csv,0,0,1,1,10000,1,1,0,1,0
1078068,10,1000,2000,1,1,0,100,0,-20,0,3,0,-4,-10,0.5,output.csv,traj.csv,0,0,1,1,10000,1,1,0,1,0
1078069,10,1000,2000,1,1,0,100,0,-20,0,3,0,-4,-10,0.5,output.csv,traj.csv,0,0,1,1,10000,1,1,0,1,0
1078070,10,1000,2000,1,1,0,100,0,-20,0,3,0,-4,-10,0.5,output.csv,traj.csv,0,0,1,1,10000,1,1,0,1,0
1078071,10,1000,2000,1,1,0,100,0,-20,0,3,0,-4,-10,0.5,output.csv,traj.csv,0,0,1,1,10000,1,1,0,1,0
1078072,10,1000,2000,1,1,0,100,0,-20,0,3,0,-4,-10,0.5,output.csv,traj.csv,0,0,1,1,10000,1,1,0,1,0
1078073,10,1000,2000,1,1,0,100,0,-20,0,3,0,-4,-10,1.0,output.csv,traj.csv,0,0,1,1,10000,1,1,0,1,0
1078074,10,1000,2000,1,1,0,100,0,-20,0,3,0,-4,-10,1.0,output.csv,traj.csv,0,0,1,1,10000,1,1,0,1,0
1078075,10,1000,2000,1,1,0,100,0,-20,0,3,0,-4,-10,1.0,output.csv,traj.csv,0,0,1,1,10000,1,1,0,1,0
1078076,10,1000,2000,1,1,0,100,0,-20,0,3,0,-4,-10,1.0,output.csv,traj.csv,0,0,1,1,10000,1,1,0,1,0
1078077,10,1000,2000,1,1,0,100,0,-20,0,3,0,-4,-10,1.0,output.csv,traj.csv,0,0,1,1,10000,1,1,0,1,0
1078078,10,1000,2000,1,1,0,100,0,-20,0,3,0,-4,-10,1.5,output.csv,traj.csv,0,0,1,1,10000,1,1,0,1,0
1078079,10,1000,2000,1,1,0,100,0,-20,0,3,0,-4,-10,1.5,output.csv,traj.csv,0,0,1,1,10000,1,1,0,1,0
1078080,10,1000,2000,1,1,0,100,0,-20,0,3,0,-4,-10,1.5,output.csv,traj.csv,0,0,1,1,10000,1,1,0,1,0
1078081,10,1000,2000,1,1,0,100,0,-20,0,3,0,-4,-10,1.5,output.csv,traj.csv,0,0,1,1,10000,1,1,0,1,0
1078082,10,1000,2000,1,1,0,100,0,-20,0,3,0,-4,-10,1.5,output.csv,traj.csv,0,0,1,1,10000,1,1,0,1,0
1078083,10,1000,2000,1,1,0,100,0,-20,0,3,0,-4,-10,2.0,output.csv,traj.csv,0,0,1,1,10000,1,1,0,1,0
1078084,10,1000,2000,1,1,0,100,0,-20,0,3,0,-4,-10,2.0,output.csv,traj.csv,0,0,1,1,10000,1,1,0,1,0
1078085,10,1000,2000,1,1,0,100,0,-20,0,3,0,-4,-10,2.0,output.csv,traj.csv,0,0,1,1,10000,1,1,0,1,0
1078086,10,1000,2000,1,1,0,100,0,-20,0,3,0,-4,-10,2.0,output.csv,traj.csv,0,0,1,1,10000,1,1,0,1,0
