index,Gend,Complete probability,Complete samples,Error,Mean length,Total samples
0.0,0.0,0.10629999999999999,212.6,0.0,5.986,2000.0
0.5,0.5,0.1664,332.8,0.0,6.2561,2000.0
1.0,1.0,0.2593,518.6,0.0,6.6624,2000.0
1.5,1.5,0.36150000000000004,723.0,0.0,7.161199999999999,2000.0
2.0,2.0,0.48529999999999995,970.6,0.0,7.6902,2000.0
2.5,2.5,0.6037,1207.4,0.0,8.245099999999999,2000.0
3.0,3.0,0.7256,1451.2,0.0,8.768400000000002,2000.0
3.5,3.5,0.8061999999999999,1612.4,0.0,9.1341,2000.0
4.0,4.0,0.8807,1761.4,0.0,9.4694,2000.0
4.5,4.5,0.9246000000000001,1849.2,0.0,9.6624,2000.0
5.0,5.0,0.9568999999999999,1913.8,0.0,9.8072,2000.0
5.5,5.5,0.9713,1942.6,0.0,9.8592,2000.0
6.0,6.0,0.9823000000000001,1964.6,0.0,9.9007,2000.0
6.5,6.5,0.9813000000000001,1962.6,0.0,9.883000000000001,2000.0
7.0,7.0,0.9742,1948.4,0.0,9.8303,2000.0
7.5,7.5,0.9667,1933.4,0.0,9.7616,2000.0
8.0,8.0,0.9568,1913.6,0.0,9.6849,2000.0
8.5,8.5,0.9488999999999999,1897.8,0.0,9.6191,2000.0
9.0,9.0,0.9461,1892.2,0.0,9.595699999999999,2000.0
9.5,9.5,0.9391,1878.2,0.0,9.5302,2000.0
10.0,10.0,0.9367000000000001,1873.4,0.0,9.517500000000002,2000.0
10.5,10.5,0.9349000000000001,1869.8,0.0,9.5054,2000.0
11.0,11.0,0.9369,1873.8,0.0,9.5166,2000.0
11.5,11.5,0.9311,1862.2,0.0,9.4715,2000.0
12.0,12.0,0.9282,1856.4,0.0,9.4468,2000.0
12.5,12.5,0.9283000000000001,1856.6,0.0,9.442400000000001,2000.0
13.0,13.0,0.9273,1854.6,0.0,9.438399999999998,2000.0
13.5,13.5,0.9202,1840.4,0.0,9.383500000000002,2000.0
14.0,14.0,0.9099999999999999,1820.0,0.0,9.3067,2000.0
14.5,14.5,0.8949,1789.8,0.0,9.18,2000.0
15.0,15.0,0.8742000000000001,1748.4,0.0,9.0153,2000.0
15.5,15.5,0.8444,1688.8,0.0,8.7779,2000.0
16.0,16.0,0.7983,1596.6,0.0,8.409799999999999,2000.0
16.5,16.5,0.7389,1477.8,0.0,7.9327,2000.0
17.0,17.0,0.6637,1327.4,0.0,7.3294000000000015,2000.0
17.5,17.5,0.5729,1145.8,0.0,6.6071,2000.0
18.0,18.0,0.4976999999999999,995.4,0.0,6.0063,2000.0
18.5,18.5,0.4347,869.4,0.0,5.5040000000000004,2000.0
19.0,19.0,0.3834,766.8,0.0,5.095400000000001,2000.0
19.5,19.5,0.3484,696.8,0.0,4.8303,2000.0
20.0,20.0,0.33310000000000006,666.2,0.0,4.7193,2000.0
20.5,20.5,0.33849999999999997,677.0,0.0,4.7833,2000.0
21.0,21.0,0.3457,691.4,0.0,4.864,2000.0
21.5,21.5,0.3793,758.6,0.0,5.1716999999999995,2000.0
22.0,22.0,0.4348000000000001,869.6,0.0,5.6591000000000005,2000.0
22.5,22.5,0.5316,1063.2,0.0,6.444800000000001,2000.0
23.0,23.0,0.6626,1325.2,0.0,7.4853000000000005,2000.0
23.5,23.5,0.8390000000000001,1678.0,0.0,8.835799999999997,2000.0
24.0,24.0,0.9362999999999999,1872.6,0.0,9.6021,2000.0
24.5,24.5,0.9389,1877.8,0.0,9.706,2000.0
25.0,25.0,0.8956,1791.2,0.0,9.5194,2000.0
25.5,25.5,0.8291000000000001,1658.2,0.0,9.228399999999999,2000.0
26.0,26.0,0.7419,1483.8,0.0,8.8494,2000.0
26.5,26.5,0.6418999999999999,1283.8,0.0,8.3996,2000.0
27.0,27.0,0.5031000000000001,1006.2,0.0,7.7644,2000.0
27.5,27.5,0.38539999999999996,770.8,0.0,7.228500000000001,2000.0
28.0,28.0,0.28090000000000004,561.8,0.0,6.7477,2000.0
28.5,28.5,0.1882,376.4,0.0,6.3341,2000.0
29.0,29.0,0.12310000000000001,246.2,0.0,6.054399999999999,2000.0
29.5,29.5,0.07840000000000001,156.8,0.0,5.846400000000001,2000.0
30.0,30.0,0.0498,99.6,0.0,5.728699999999999,2000.0
30.5,30.5,0.0312,62.4,0.0,5.6354,2000.0
31.0,31.0,0.017610843373493976,35.2,0.0,5.596913654618474,1998.4
31.5,31.5,0.009500000000000001,19.0,0.0,5.5786,2000.0
32.0,32.0,0.006824489795918366,13.6,0.0,5.5540448979591845,1992.0
32.5,32.5,0.003429657667594148,6.8,0.0,5.532223065867863,1982.8
33.0,33.0,0.002510281041085221,5.0,0.0,5.507848310832738,1994.4
33.5,33.5,0.001611373791452948,3.2,0.0,5.462250416168552,1986.0
34.0,34.0,0.001309533787323206,2.6,0.0,5.535785856469356,1981.8
34.5,34.5,0.00020065425264217414,0.4,0.0,5.501529366507619,1989.2
35.0,35.0,0.0,0.0,,5.521875842979367,1997.4
35.5,35.5,0.0001,0.2,0.0,5.521813456955272,1990.2
36.0,36.0,0.00020460358056265983,0.4,0.0,5.529806803604665,1973.0
36.5,36.5,0.0,0.0,,5.504676288659794,1988.0
37.0,37.0,0.0,0.0,,5.5131202482169055,1983.2
37.5,37.5,0.0,0.0,,5.485562994491739,1999.4
38.0,38.0,0.0,0.0,,5.4738080120180275,1999.4
38.5,38.5,0.0,0.0,,5.518616417726966,1990.4
39.0,39.0,0.0,0.0,,5.52132174362131,1955.8
39.5,39.5,0.0,0.0,,5.500552525252525,1996.0
40.0,40.0,0.0001,0.2,0.0,5.512496441529741,1990.0
