index,Gend,Complete probability,Complete samples,Error,Mean length,Total samples
0.0,0.0,0.0327,65.4,0.0,15.6632,2000.0
0.5,0.5,0.0533,106.6,0.0,15.8432,2000.0
1.0,1.0,0.08070000000000001,161.4,0.0,16.275599999999997,2000.0
1.5,1.5,0.1298,259.6,0.0,16.9801,2000.0
2.0,2.0,0.1875,375.0,0.0,17.735599999999998,2000.0
2.5,2.5,0.27149999999999996,543.0,0.0,19.0597,2000.0
3.0,3.0,0.372,744.0,0.0,20.6628,2000.0
3.5,3.5,0.46270000000000006,925.4,0.0,21.8925,2000.0
4.0,4.0,0.5381999999999999,1076.4,0.0,22.846300000000003,2000.0
4.5,4.5,0.584,1168.0,0.0,23.3096,2000.0
5.0,5.0,0.5745,1149.0,0.0,22.668600000000005,2000.0
5.5,5.5,0.5301,1060.2,0.0,21.3928,2000.0
6.0,6.0,0.4519,903.8,0.0,19.5409,2000.0
6.5,6.5,0.3609,721.8,0.0,16.846899999999998,2000.0
7.0,7.0,0.3068,613.6,0.0,15.2315,2000.0
7.5,7.5,0.26639999999999997,532.8,0.0,13.756899999999998,2000.0
8.0,8.0,0.2564,512.8,0.0,13.3663,2000.0
8.5,8.5,0.27440000000000003,548.8,0.0,13.852099999999998,2000.0
9.0,9.0,0.3167,633.4,0.0,15.233799999999999,2000.0
9.5,9.5,0.3797,759.4,0.0,17.069499999999998,2000.0
10.0,10.0,0.45030000000000003,900.6,0.0,19.0505,2000.0
10.5,10.5,0.5229999999999999,1046.0,0.0,21.061,2000.0
11.0,11.0,0.5664,1132.8,0.0,22.3674,2000.0
11.5,11.5,0.5765,1153.0,0.0,23.015400000000003,2000.0
12.0,12.0,0.5451,1090.2,0.0,22.8597,2000.0
12.5,12.5,0.4478,895.6,0.0,21.565,2000.0
13.0,13.0,0.36710000000000004,734.2,0.0,20.504700000000003,2000.0
13.5,13.5,0.2734,546.8,0.0,19.0306,2000.0
14.0,14.0,0.1868,373.6,0.0,17.9201,2000.0
14.5,14.5,0.12599999999999997,252.0,0.0,16.888799999999996,2000.0
15.0,15.0,0.0785,157.0,0.0,16.2453,2000.0
15.5,15.5,0.05789999999999999,115.8,0.0,15.951400000000001,2000.0
16.0,16.0,0.033,66.0,0.0,15.512400000000003,2000.0
16.5,16.5,0.019300000000000005,38.6,0.0,15.404499999999999,2000.0
17.0,17.0,0.011,22.0,0.0,15.359,2000.0
17.5,17.5,0.0073999999999999995,14.8,0.0,15.262300000000002,2000.0
18.0,18.0,0.0038,7.6,0.0,15.2437,2000.0
18.5,18.5,0.0031,6.2,0.0,15.154999999999998,2000.0
19.0,19.0,0.0019,3.8,0.0,15.085399999999998,2000.0
19.5,19.5,0.0008,1.6,0.0,15.134800000000002,2000.0
20.0,20.0,0.0006000000000000001,1.2,0.0,14.9793,2000.0
20.5,20.5,0.00030000000000000003,0.6,0.0,15.0745,2000.0
21.0,21.0,0.0002,0.4,0.0,15.134899999999998,2000.0
21.5,21.5,0.0,0.0,,15.0305,2000.0
22.0,22.0,0.0001,0.2,0.0,14.987,2000.0
