seed,length_limit,time_limit,max_pols,k0,k,kact,ConcEff,Gact,Gbb,Conc0,Conc1,G0,G1,Ggen,Gend,outputfilename,outputtrajfilename,print_flag,print_valid_trans_flag,write_output_flag,write_traj_flag,traj_write_interval,breakable_backbone_flag,off_rate_discrim_flag,test_tact_flag,local_updates_flag,use_test_rates_flag
897612,30,10000000,2000,1,1,0,100,0,-20,0,1,0,8,-16,0.0,output.csv,traj.csv,0,0,1,1,250000,1,1,0,1,0
897613,30,10000000,2000,1,1,0,100,0,-20,0,1,0,8,-16,0.0,output.csv,traj.csv,0,0,1,1,250000,1,1,0,1,0
897614,30,10000000,2000,1,1,0,100,0,-20,0,1,0,8,-16,0.0,output.csv,traj.csv,0,0,1,1,250000,1,1,0,1,0
897615,30,10000000,2000,1,1,0,100,0,-20,0,1,0,8,-16,0.0,output.csv,traj.csv,0,0,1,1,250000,1,1,0,1,0
897616,30,10000000,2000,1,1,0,100,0,-20,0,1,0,8,-16,0.0,output.csv,traj.csv,0,0,1,1,250000,1,1,0,1,0
897617,30,10000000,2000,1,1,0,100,0,-20,0,1,0,8,-16,0.5,output.csv,traj.csv,0,0,1,1,250000,1,1,0,1,0
897618,30,10000000,2000,1,1,0,100,0,-20,0,1,0,8,-16,0.5,output.csv,traj.csv,0,0,1,1,250000,1,1,0,1,0
897619,30,10000000,2000,1,1,0,100,0,-20,0,1,0,8,-16,0.5,output.csv,traj.csv,0,0,1,1,250000,1,1,0,1,0
897620,30,10000000,2000,1,1,0,100,0,-20,0,1,0,8,-16,0.5,output.csv,traj.csv,0,0,1,1,250000,1,1,0,1,0
897621,30,10000000,2000,1,1,0,100,0,-20,0,1,0,8,-16,0.5,output.csv,traj.csv,0,0,1,1,250000,1,1,0,1,0
897622,30,10000000,2000,1,1,0,100,0,-20,0,1,0,8,-16,1.0,output.csv,traj.csv,0,0,1,1,250000,1,1,0,1,0
897623,30,10000000,2000,1,1,0,100,0,-20,0,1,0,8,-16,1.0,output.csv,traj.csv,0,0,1,1,250000,1,1,0,1,0
897624,30,10000000,2000,1,1,0,100,0,-20,0,1,0,8,-16,1.0,output.csv,traj.csv,0,0,1,1,250000,1,1,0,1,0
897625,30,10000000,2000,1,1,0,100,0,-20,0,1,0,8,-16,1.0,output.csv,traj.csv,0,0,1,1,250000,1,1,0,1,0
