index,Gend,Complete probability,Complete samples,Error,Mean length,Total samples
0.0,0.0,0.11579999999999999,231.6,0.0,6.0621,2000.0
0.5,0.5,0.1774,354.8,0.0,6.3088,2000.0
1.0,1.0,0.26339999999999997,526.8,0.0,6.695599999999999,2000.0
1.5,1.5,0.3607,721.4,0.0,7.1512,2000.0
2.0,2.0,0.49429999999999996,988.6,0.0,7.7616,2000.0
2.5,2.5,0.6225,1245.0,0.0,8.331800000000001,2000.0
3.0,3.0,0.7365,1473.0,0.0,8.8412,2000.0
3.5,3.5,0.829,1658.0,0.0,9.241299999999999,2000.0
4.0,4.0,0.8930999999999999,1786.2,0.0,9.509599999999999,2000.0
4.5,4.5,0.9357,1871.4,0.0,9.7003,2000.0
5.0,5.0,0.9526,1905.2,0.0,9.745099999999999,2000.0
5.5,5.5,0.9621999999999999,1924.4,0.0,9.7875,2000.0
6.0,6.0,0.9621000000000001,1924.2,0.0,9.779900000000001,2000.0
6.5,6.5,0.9583999999999999,1916.8,0.0,9.7507,2000.0
7.0,7.0,0.9598000000000001,1919.6,0.0,9.7453,2000.0
7.5,7.5,0.9597,1919.4,0.0,9.7458,2000.0
8.0,8.0,0.9529,1905.8,0.0,9.6914,2000.0
8.5,8.5,0.9598000000000001,1919.6,0.0,9.739099999999999,2000.0
9.0,9.0,0.9478,1895.6,0.0,9.6538,2000.0
9.5,9.5,0.9538,1907.6,0.0,9.6867,2000.0
10.0,10.0,0.9511000000000001,1902.2,0.0,9.6693,2000.0
10.5,10.5,0.9522999999999999,1904.6,0.0,9.671899999999999,2000.0
11.0,11.0,0.9524999999999999,1905.0,0.0,9.6848,2000.0
11.5,11.5,0.9506,1901.2,0.0,9.6645,2000.0
12.0,12.0,0.9486000000000001,1897.2,0.0,9.6449,2000.0
12.5,12.5,0.9473,1894.6,0.0,9.6346,2000.0
13.0,13.0,0.9407,1881.4,0.0,9.5761,2000.0
13.5,13.5,0.9334,1866.8,0.0,9.527899999999999,2000.0
14.0,14.0,0.9277,1855.4,0.0,9.4763,2000.0
14.5,14.5,0.9160999999999999,1832.2,0.0,9.382000000000001,2000.0
15.0,15.0,0.8855999999999999,1771.2,0.0,9.1333,2000.0
15.5,15.5,0.8573999999999999,1714.8,0.0,8.9041,2000.0
16.0,16.0,0.8073,1614.6,0.0,8.512899999999998,2000.0
16.5,16.5,0.7487,1497.4,0.0,8.0274,2000.0
17.0,17.0,0.6679999999999999,1336.0,0.0,7.384599999999999,2000.0
17.5,17.5,0.5892999999999999,1178.6,0.0,6.744900000000001,2000.0
18.0,18.0,0.49329999999999996,986.6,0.0,5.9777000000000005,2000.0
18.5,18.5,0.4346,869.2,0.0,5.5055000000000005,2000.0
19.0,19.0,0.3762,752.4,0.0,5.0388,2000.0
19.5,19.5,0.34950000000000003,699.0,0.0,4.8303,2000.0
20.0,20.0,0.3345610413107902,650.4,0.0,4.72831274541957,1944.4
20.5,20.5,0.3321949122230958,643.6,0.0,4.727800592145112,1938.2
21.0,21.0,0.34353140224025625,658.6,0.0,4.8389613941751,1917.4
21.5,21.5,0.37702141844925524,713.4,0.0,5.1502972980066986,1892.2
22.0,22.0,0.42806559221805873,839.2,0.0,5.599391962734972,1960.2
22.5,22.5,0.5289184015163482,1047.0,0.0,6.430684768072449,1979.6
23.0,23.0,0.6697,1339.4,0.0,7.5421000000000005,2000.0
23.5,23.5,0.8295,1659.0,0.0,8.804,2000.0
24.0,24.0,0.8969000000000001,1793.8,0.0,9.4309,2000.0
24.5,24.5,0.8503000000000001,1700.6,0.0,9.3111,2000.0
25.0,25.0,0.7524,1504.8,0.0,8.9008,2000.0
25.5,25.5,0.6428,1285.6,0.0,8.3846,2000.0
26.0,26.0,0.49959999999999993,999.2,0.0,7.798,2000.0
26.5,26.5,0.3758,751.6,0.0,7.2071,2000.0
27.0,27.0,0.26539999999999997,530.8,0.0,6.7092,2000.0
27.5,27.5,0.1741,348.2,0.0,6.327299999999999,2000.0
28.0,28.0,0.1162,232.4,0.0,6.0411,2000.0
28.5,28.5,0.07320000000000002,146.4,0.0,5.8589,2000.0
29.0,29.0,0.046,92.0,0.0,5.7545,2000.0
29.5,29.5,0.029700000000000004,59.4,0.0,5.657,2000.0
30.0,30.0,0.0176,35.2,0.0,5.6076,2000.0
30.5,30.5,0.0127,25.4,0.0,5.5699000000000005,2000.0
31.0,31.0,0.0066,13.2,0.0,5.578900000000001,2000.0
31.5,31.5,0.0036999999999999997,7.4,0.0,5.564300000000001,2000.0
32.0,32.0,0.003,6.0,0.0,5.527400000000002,2000.0
32.5,32.5,0.0014000000000000002,2.8,0.0,5.5337,2000.0
33.0,33.0,0.0013,2.6,0.0,5.554900000000001,2000.0
33.5,33.5,0.0006000000000000001,1.2,0.0,5.5445,2000.0
34.0,34.0,0.0001,0.2,0.0,5.5573999999999995,2000.0
34.5,34.5,0.0001,0.2,0.0,5.5489,2000.0
35.0,35.0,0.0001,0.2,0.0,5.532000000000001,2000.0
35.5,35.5,0.0001,0.2,0.0,5.544400000000001,2000.0
36.0,36.0,0.0,0.0,,5.5405,2000.0
36.5,36.5,0.0001,0.2,0.0,5.5521,2000.0
37.0,37.0,0.0,0.0,,5.5713,2000.0
37.5,37.5,0.0,0.0,,5.5266,2000.0
38.0,38.0,0.0,0.0,,5.5238,2000.0
38.5,38.5,0.0,0.0,,5.5343,2000.0
39.0,39.0,0.0,0.0,,5.572000000000001,2000.0
39.5,39.5,0.0,0.0,,5.505800000000001,2000.0
40.0,40.0,0.0,0.0,,5.534999999999999,2000.0
