index,Gend,Complete probability,Complete samples,Error,Mean length,Total samples
0.0,0.0,0.1083,216.6,0.0,5.9889,2000.0
0.5,0.5,0.16829999999999998,336.6,0.0,6.245800000000001,2000.0
1.0,1.0,0.2597,519.4,0.0,6.656000000000001,2000.0
1.5,1.5,0.3657,731.4,0.0,7.0815,2000.0
2.0,2.0,0.4827,965.4,0.0,7.6735,2000.0
2.5,2.5,0.6059999999999999,1212.0,0.0,8.2356,2000.0
3.0,3.0,0.7207000000000001,1441.4,0.0,8.722399999999999,2000.0
3.5,3.5,0.8048000000000002,1609.6,0.0,9.1216,2000.0
4.0,4.0,0.8797,1759.4,0.0,9.4496,2000.0
4.5,4.5,0.9228000000000002,1845.6,0.0,9.639199999999999,2000.0
5.0,5.0,0.9526,1905.2,0.0,9.7864,2000.0
5.5,5.5,0.9689,1937.8,0.0,9.860499999999998,2000.0
6.0,6.0,0.9851000000000001,1970.2,0.0,9.937199999999999,2000.0
6.5,6.5,0.9903000000000001,1980.6,0.0,9.953700000000001,2000.0
7.0,7.0,0.9911,1982.2,0.0,9.949000000000002,2000.0
7.5,7.5,0.9884999999999999,1977.0,0.0,9.930600000000002,2000.0
8.0,8.0,0.9887,1977.4,0.0,9.9257,2000.0
8.5,8.5,0.9857000000000001,1971.4,0.0,9.9042,2000.0
9.0,9.0,0.9814999999999999,1963.0,0.0,9.8688,2000.0
9.5,9.5,0.9815999999999999,1963.2,0.0,9.8713,2000.0
10.0,10.0,0.9759,1951.8,0.0,9.8283,2000.0
10.5,10.5,0.9770999999999999,1954.2,0.0,9.8354,2000.0
11.0,11.0,0.9758000000000001,1951.6,0.0,9.819,2000.0
11.5,11.5,0.9759,1951.8,0.0,9.8181,2000.0
12.0,12.0,0.9743,1948.6,0.0,9.8074,2000.0
12.5,12.5,0.9729000000000001,1945.8,0.0,9.7994,2000.0
13.0,13.0,0.9676,1935.2,0.0,9.7631,2000.0
13.5,13.5,0.9696000000000001,1939.2,0.0,9.769,2000.0
14.0,14.0,0.9695,1939.0,0.0,9.7692,2000.0
14.5,14.5,0.9690999999999999,1938.2,0.0,9.7648,2000.0
15.0,15.0,0.9674000000000001,1934.8,0.0,9.7529,2000.0
15.5,15.5,0.9565000000000001,1913.0,0.0,9.665,2000.0
16.0,16.0,0.9458,1891.6,0.0,9.5794,2000.0
16.5,16.5,0.9301,1860.2,0.0,9.452,2000.0
17.0,17.0,0.9009,1801.8,0.0,9.221,2000.0
17.5,17.5,0.8651,1730.2,0.0,8.9343,2000.0
18.0,18.0,0.8131999999999999,1626.4,0.0,8.517500000000002,2000.0
18.5,18.5,0.7526999999999999,1505.4,0.0,8.0337,2000.0
19.0,19.0,0.6696000000000001,1339.2,0.0,7.3718,2000.0
19.5,19.5,0.5816000000000001,1163.2,0.0,6.666200000000001,2000.0
20.0,20.0,0.4981,996.2,0.0,5.9982,2000.0
20.5,20.5,0.42989999999999995,859.8,0.0,5.4551,2000.0
21.0,21.0,0.38710000000000006,774.2,0.0,5.1175,2000.0
21.5,21.5,0.34750000000000003,695.0,0.0,4.807900000000001,2000.0
22.0,22.0,0.3373,674.6,0.0,4.739700000000001,2000.0
22.5,22.5,0.3323,664.6,0.0,4.7176,2000.0
23.0,23.0,0.3484,696.8,0.0,4.8717999999999995,2000.0
23.5,23.5,0.3785,757.0,0.0,5.1559,2000.0
24.0,24.0,0.4378,875.6,0.0,5.6646,2000.0
24.5,24.5,0.5313,1062.6,0.0,6.4321,2000.0
25.0,25.0,0.6867,1373.4,0.0,7.649500000000001,2000.0
25.5,25.5,0.845,1690.0,0.0,8.857400000000002,2000.0
26.0,26.0,0.9442999999999999,1888.6,0.0,9.617500000000001,2000.0
26.5,26.5,0.9654,1930.8,0.0,9.820500000000001,2000.0
27.0,27.0,0.9562999999999999,1912.6,0.0,9.796100000000001,2000.0
27.5,27.5,0.9269000000000001,1853.8,0.0,9.6675,2000.0
28.0,28.0,0.8808999999999999,1761.8,0.0,9.4718,2000.0
28.5,28.5,0.8146000000000001,1629.2,0.0,9.1618,2000.0
29.0,29.0,0.7292000000000002,1458.4,0.0,8.7684,2000.0
29.5,29.5,0.6094999999999999,1219.0,0.0,8.2671,2000.0
30.0,30.0,0.4767,953.4,0.0,7.6355,2000.0
30.5,30.5,0.3547,709.4,0.0,7.087000000000001,2000.0
31.0,31.0,0.24810000000000004,496.2,0.0,6.612900000000001,2000.0
31.5,31.5,0.16908288016112788,337.2,0.0,6.279794461228601,1994.4
32.0,32.0,0.11165107247024375,208.8,0.0,6.028913264994047,1869.6
32.5,32.5,0.07045124999325623,128.0,0.0,5.825456451693709,1816.0
