seed,length_limit,time_limit,max_pols,k0,k,kact,ConcEff,Gact,Gbb,Conc0,Conc1,G0,G1,Ggen,Gend,outputfilename,outputtrajfilename,print_flag,print_valid_trans_flag,write_output_flag,write_traj_flag,traj_write_interval,breakable_backbone_flag,off_rate_discrim_flag,test_tact_flag,local_updates_flag,use_test_rates_flag
1812597,30,10000000,2000,1,1,0,100,0,-20,0,1,0,8,-12,0.0,output.csv,traj.csv,0,0,1,1,250000,1,1,0,1,0
1812598,30,10000000,2000,1,1,0,100,0,-20,0,1,0,8,-12,0.0,output.csv,traj.csv,0,0,1,1,250000,1,1,0,1,0
1812599,30,10000000,2000,1,1,0,100,0,-20,0,1,0,8,-12,0.0,output.csv,traj.csv,0,0,1,1,250000,1,1,0,1,0
1812600,30,10000000,2000,1,1,0,100,0,-20,0,1,0,8,-12,0.0,output.csv,traj.csv,0,0,1,1,250000,1,1,0,1,0
1812601,30,10000000,2000,1,1,0,100,0,-20,0,1,0,8,-12,0.0,output.csv,traj.csv,0,0,1,1,250000,1,1,0,1,0
1812602,30,10000000,2000,1,1,0,100,0,-20,0,1,0,8,-12,0.5,output.csv,traj.csv,0,0,1,1,250000,1,1,0,1,0
1812603,30,10000000,2000,1,1,0,100,0,-20,0,1,0,8,-12,0.5,output.csv,traj.csv,0,0,1,1,250000,1,1,0,1,0
1812604,30,10000000,2000,1,1,0,100,0,-20,0,1,0,8,-12,0.5,output.csv,traj.csv,0,0,1,1,250000,1,1,0,1,0
1812605,30,10000000,2000,1,1,0,100,0,-20,0,1,0,8,-12,0.5,output.csv,traj.csv,0,0,1,1,250000,1,1,0,1,0
1812606,30,10000000,2000,1,1,0,100,0,-20,0,1,0,8,-12,0.5,output.csv,traj.csv,0,0,1,1,250000,1,1,0,1,0
1812607,30,10000000,2000,1,1,0,100,0,-20,0,1,0,8,-12,1.0,output.csv,traj.csv,0,0,1,1,250000,1,1,0,1,0
