seed,length_limit,time_limit,max_pols,k0,k,kact,ConcEff,Gact,Gbb,Conc0,Conc1,G0,G1,Ggen,Gend,outputfilename,outputtrajfilename,print_flag,print_valid_trans_flag,write_output_flag,write_traj_flag,traj_write_interval,breakable_backbone_flag,off_rate_discrim_flag,test_tact_flag,local_updates_flag,use_test_rates_flag
1507602,30,10000000,2000,1,1,0,100,0,-20,0,1,0,2,-12,0.0,output.csv,traj.csv,0,0,1,1,250000,1,1,0,1,0
1507603,30,10000000,2000,1,1,0,100,0,-20,0,1,0,2,-12,0.0,output.csv,traj.csv,0,0,1,1,250000,1,1,0,1,0
1507604,30,10000000,2000,1,1,0,100,0,-20,0,1,0,2,-12,0.0,output.csv,traj.csv,0,0,1,1,250000,1,1,0,1,0
1507605,30,10000000,2000,1,1,0,100,0,-20,0,1,0,2,-12,0.0,output.csv,traj.csv,0,0,1,1,250000,1,1,0,1,0
1507606,30,10000000,2000,1,1,0,100,0,-20,0,1,0,2,-12,0.0,output.csv,traj.csv,0,0,1,1,250000,1,1,0,1,0
1507607,30,10000000,2000,1,1,0,100,0,-20,0,1,0,2,-12,0.5,output.csv,traj.csv,0,0,1,1,250000,1,1,0,1,0
1507608,30,10000000,2000,1,1,0,100,0,-20,0,1,0,2,-12,0.5,output.csv,traj.csv,0,0,1,1,250000,1,1,0,1,0
1507609,30,10000000,2000,1,1,0,100,0,-20,0,1,0,2,-12,0.5,output.csv,traj.csv,0,0,1,1,250000,1,1,0,1,0
1507610,30,10000000,2000,1,1,0,100,0,-20,0,1,0,2,-12,0.5,output.csv,traj.csv,0,0,1,1,250000,1,1,0,1,0
1507611,30,10000000,2000,1,1,0,100,0,-20,0,1,0,2,-12,0.5,output.csv,traj.csv,0,0,1,1,250000,1,1,0,1,0
1507612,30,10000000,2000,1,1,0,100,0,-20,0,1,0,2,-12,1.0,output.csv,traj.csv,0,0,1,1,250000,1,1,0,1,0
1507613,30,10000000,2000,1,1,0,100,0,-20,0,1,0,2,-12,1.0,output.csv,traj.csv,0,0,1,1,250000,1,1,0,1,0
1507614,30,10000000,2000,1,1,0,100,0,-20,0,1,0,2,-12,1.0,output.csv,traj.csv,0,0,1,1,250000,1,1,0,1,0
1507615,30,10000000,2000,1,1,0,100,0,-20,0,1,0,2,-12,1.0,output.csv,traj.csv,0,0,1,1,250000,1,1,0,1,0
