index,Gend,Complete probability,Complete samples,Error,Mean length,Total samples
0.0,0.0,0.0322,64.4,0.0,15.953199999999999,2000.0
0.5,0.5,0.05639999999999999,112.8,0.0,16.308500000000002,2000.0
1.0,1.0,0.08960000000000001,179.2,0.0,16.9495,2000.0
1.5,1.5,0.1425,285.0,0.0,17.628000000000004,2000.0
2.0,2.0,0.21270000000000003,425.4,0.0,18.637,2000.0
2.5,2.5,0.3055,611.0,0.0,19.9236,2000.0
3.0,3.0,0.41479999999999995,829.6,0.0,21.554,2000.0
3.5,3.5,0.5481999999999999,1096.4,0.0,23.447499999999998,2000.0
4.0,4.0,0.6708,1341.6,0.0,25.303900000000002,2000.0
4.5,4.5,0.7617,1523.4,0.0,26.6182,2000.0
5.0,5.0,0.8382999999999999,1676.6,0.0,27.639500000000005,2000.0
5.5,5.5,0.8779,1755.8,0.0,28.208500000000004,2000.0
6.0,6.0,0.9077,1815.4,0.0,28.610599999999998,2000.0
6.5,6.5,0.9152000000000001,1830.4,0.0,28.7055,2000.0
7.0,7.0,0.9079,1815.8,0.0,28.522399999999998,2000.0
7.5,7.5,0.8958,1791.6,0.0,28.184199999999997,2000.0
8.0,8.0,0.8925000000000001,1785.0,0.0,28.117,2000.0
8.5,8.5,0.8788,1757.6,0.0,27.678200000000004,2000.0
9.0,9.0,0.8609,1721.8,0.0,27.191900000000004,2000.0
9.5,9.5,0.8478,1695.6,0.0,26.758400000000005,2000.0
10.0,10.0,0.8332,1666.4,0.0,26.3365,2000.0
10.5,10.5,0.7964,1592.8,0.0,25.3033,2000.0
11.0,11.0,0.7799999999999999,1560.0,0.0,24.780499999999996,2000.0
11.5,11.5,0.7552,1510.4,0.0,24.040799999999997,2000.0
12.0,12.0,0.7377,1475.4,0.0,23.658300000000004,2000.0
12.5,12.5,0.7208,1441.6,0.0,23.2108,2000.0
13.0,13.0,0.7516999999999999,1503.4,0.0,24.0873,2000.0
13.5,13.5,0.8170999999999999,1634.2,0.0,25.953700000000005,2000.0
14.0,14.0,0.8728999999999999,1745.8,0.0,27.643399999999996,2000.0
14.5,14.5,0.8751999999999999,1750.4,0.0,27.915,2000.0
15.0,15.0,0.8412000000000001,1682.4,0.0,27.546100000000003,2000.0
15.5,15.5,0.7611,1522.2,0.0,26.572700000000005,2000.0
16.0,16.0,0.6567000000000001,1313.4,0.0,25.012399999999996,2000.0
16.5,16.5,0.548,1096.0,0.0,23.4135,2000.0
17.0,17.0,0.4144,828.8,0.0,21.5276,2000.0
17.5,17.5,0.31179999999999997,623.6,0.0,20.000700000000002,2000.0
18.0,18.0,0.21519999999999997,430.4,0.0,18.813,2000.0
18.5,18.5,0.1346,269.2,0.0,17.587699999999998,2000.0
19.0,19.0,0.09220000000000002,184.4,0.0,16.9257,2000.0
19.5,19.5,0.053000000000000005,106.0,0.0,16.3972,2000.0
20.0,20.0,0.03730000000000001,74.6,0.0,16.1495,2000.0
20.5,20.5,0.0214,42.8,0.0,15.831299999999999,2000.0
21.0,21.0,0.013500000000000002,27.0,0.0,15.643900000000002,2000.0
21.5,21.5,0.0071,14.2,0.0,15.546700000000001,2000.0
22.0,22.0,0.0055,11.0,0.0,15.554300000000001,2000.0
22.5,22.5,0.004,8.0,0.0,15.651999999999997,2000.0
23.0,23.0,0.0017000000000000001,3.4,0.0,15.6159,2000.0
23.5,23.5,0.0009000000000000001,1.8,0.0,15.5994,2000.0
24.0,24.0,0.0005,1.0,0.0,15.580699999999998,2000.0
24.5,24.5,0.00030000000000000003,0.6,0.0,15.719100000000003,2000.0
25.0,25.0,0.0,0.0,,15.403,2000.0
25.5,25.5,0.00030000000000000003,0.6,0.0,15.583099999999998,2000.0
26.0,26.0,0.0002,0.4,0.0,15.641100000000003,2000.0
26.5,26.5,0.0,0.0,,15.523900000000001,2000.0
27.0,27.0,0.0,0.0,,15.518899999999999,2000.0
27.5,27.5,0.0,0.0,,15.4565,2000.0
28.0,28.0,0.0001,0.2,0.0,15.484800000000002,2000.0
28.5,28.5,0.0,0.0,,15.611499999999998,2000.0
29.0,29.0,0.0,0.0,,15.5732,2000.0
29.5,29.5,0.0,0.0,,15.415299999999998,2000.0
30.0,30.0,0.0,0.0,,15.521700000000001,2000.0
30.5,30.5,0.0,0.0,,15.500400000000003,2000.0
31.0,31.0,0.0,0.0,,15.430100000000001,2000.0
31.5,31.5,0.0,0.0,,15.4923,2000.0
32.0,32.0,0.0,0.0,,15.5352,2000.0
32.5,32.5,0.0,0.0,,15.4449,2000.0
33.0,33.0,0.0,0.0,,15.647500000000003,2000.0
