seed,length_limit,time_limit,max_pols,k0,k,kact,ConcEff,Gact,Gbb,Conc0,Conc1,G0,G1,Ggen,Gend,outputfilename,outputtrajfilename,print_flag,print_valid_trans_flag,write_output_flag,write_traj_flag,traj_write_interval,breakable_backbone_flag,off_rate_discrim_flag,test_tact_flag,local_updates_flag,use_test_rates_flag
1710932,10,10000000,2000,1,1,0,100,0,-20,0,1,0,8,-12,0.0,output.csv,traj.csv,0,0,1,1,250000,1,1,0,1,0
1710933,10,10000000,2000,1,1,0,100,0,-20,0,1,0,8,-12,0.0,output.csv,traj.csv,0,0,1,1,250000,1,1,0,1,0
1710934,10,10000000,2000,1,1,0,100,0,-20,0,1,0,8,-12,0.0,output.csv,traj.csv,0,0,1,1,250000,1,1,0,1,0
1710935,10,10000000,2000,1,1,0,100,0,-20,0,1,0,8,-12,0.0,output.csv,traj.csv,0,0,1,1,250000,1,1,0,1,0
1710936,10,10000000,2000,1,1,0,100,0,-20,0,1,0,8,-12,0.0,output.csv,traj.csv,0,0,1,1,250000,1,1,0,1,0
1710937,10,10000000,2000,1,1,0,100,0,-20,0,1,0,8,-12,0.5,output.csv,traj.csv,0,0,1,1,250000,1,1,0,1,0
1710938,10,10000000,2000,1,1,0,100,0,-20,0,1,0,8,-12,0.5,output.csv,traj.csv,0,0,1,1,250000,1,1,0,1,0
1710939,10,10000000,2000,1,1,0,100,0,-20,0,1,0,8,-12,0.5,output.csv,traj.csv,0,0,1,1,250000,1,1,0,1,0
1710940,10,10000000,2000,1,1,0,100,0,-20,0,1,0,8,-12,0.5,output.csv,traj.csv,0,0,1,1,250000,1,1,0,1,0
1710941,10,10000000,2000,1,1,0,100,0,-20,0,1,0,8,-12,0.5,output.csv,traj.csv,0,0,1,1,250000,1,1,0,1,0
1710942,10,10000000,2000,1,1,0,100,0,-20,0,1,0,8,-12,1.0,output.csv,traj.csv,0,0,1,1,250000,1,1,0,1,0
1710943,10,10000000,2000,1,1,0,100,0,-20,0,1,0,8,-12,1.0,output.csv,traj.csv,0,0,1,1,250000,1,1,0,1,0
1710944,10,10000000,2000,1,1,0,100,0,-20,0,1,0,8,-12,1.0,output.csv,traj.csv,0,0,1,1,250000,1,1,0,1,0
1710945,10,10000000,2000,1,1,0,100,0,-20,0,1,0,8,-12,1.0,output.csv,traj.csv,0,0,1,1,250000,1,1,0,1,0
1710946,10,10000000,2000,1,1,0,100,0,-20,0,1,0,8,-12,1.0,output.csv,traj.csv,0,0,1,1,250000,1,1,0,1,0
1710947,10,10000000,2000,1,1,0,100,0,-20,0,1,0,8,-12,1.5,output.csv,traj.csv,0,0,1,1,250000,1,1,0,1,0
1710948,10,10000000,2000,1,1,0,100,0,-20,0,1,0,8,-12,1.5,output.csv,traj.csv,0,0,1,1,250000,1,1,0,1,0
1710949,10,10000000,2000,1,1,0,100,0,-20,0,1,0,8,-12,1.5,output.csv,traj.csv,0,0,1,1,250000,1,1,0,1,0
1710950,10,10000000,2000,1,1,0,100,0,-20,0,1,0,8,-12,1.5,output.csv,traj.csv,0,0,1,1,250000,1,1,0,1,0
1710951,10,10000000,2000,1,1,0,100,0,-20,0,1,0,8,-12,1.5,output.csv,traj.csv,0,0,1,1,250000,1,1,0,1,0
1710952,10,10000000,2000,1,1,0,100,0,-20,0,1,0,8,-12,2.0,output.csv,traj.csv,0,0,1,1,250000,1,1,0,1,0
1710953,10,10000000,2000,1,1,0,100,0,-20,0,1,0,8,-12,2.0,output.csv,traj.csv,0,0,1,1,250000,1,1,0,1,0
1710954,10,10000000,2000,1,1,0,100,0,-20,0,1,0,8,-12,2.0,output.csv,traj.csv,0,0,1,1,250000,1,1,0,1,0
1710955,10,10000000,2000,1,1,0,100,0,-20,0,1,0,8,-12,2.0,output.csv,traj.csv,0,0,1,1,250000,1,1,0,1,0
1710956,10,10000000,2000,1,1,0,100,0,-20,0,1,0,8,-12,2.0,output.csv,traj.csv,0,0,1,1,250000,1,1,0,1,0
1710957,10,10000000,2000,1,1,0,100,0,-20,0,1,0,8,-12,2.5,output.csv,traj.csv,0,0,1,1,250000,1,1,0,1,0
1710958,10,10000000,2000,1,1,0,100,0,-20,0,1,0,8,-12,2.5,output.csv,traj.csv,0,0,1,1,250000,1,1,0,1,0
1710959,10,10000000,2000,1,1,0,100,0,-20,0,1,0,8,-12,2.5,output.csv,traj.csv,0,0,1,1,250000,1,1,0,1,0
1710960,10,10000000,2000,1,1,0,100,0,-20,0,1,0,8,-12,2.5,output.csv,traj.csv,0,0,1,1,250000,1,1,0,1,0
1710961,10,10000000,2000,1,1,0,100,0,-20,0,1,0,8,-12,2.5,output.csv,traj.csv,0,0,1,1,250000,1,1,0,1,0
1710962,10,10000000,2000,1,1,0,100,0,-20,0,1,0,8,-12,3.0,output.csv,traj.csv,0,0,1,1,250000,1,1,0,1,0
