seed,length_limit,time_limit,max_pols,k0,k,kact,ConcEff,Gact,Gbb,Conc0,Conc1,G0,G1,Ggen,Gend,outputfilename,outputtrajfilename,print_flag,print_valid_trans_flag,write_output_flag,write_traj_flag,traj_write_interval,breakable_backbone_flag,off_rate_discrim_flag,test_tact_flag,local_updates_flag,use_test_rates_flag
490952,10,10000000,2000,1,1,0,100,0,-20,0,1,0,2,-16,0.0,output.csv,traj.csv,0,0,1,1,250000,1,1,0,1,0
490953,10,10000000,2000,1,1,0,100,0,-20,0,1,0,2,-16,0.0,output.csv,traj.csv,0,0,1,1,250000,1,1,0,1,0
490954,10,10000000,2000,1,1,0,100,0,-20,0,1,0,2,-16,0.0,output.csv,traj.csv,0,0,1,1,250000,1,1,0,1,0
490955,10,10000000,2000,1,1,0,100,0,-20,0,1,0,2,-16,0.0,output.csv,traj.csv,0,0,1,1,250000,1,1,0,1,0
490956,10,10000000,2000,1,1,0,100,0,-20,0,1,0,2,-16,0.0,output.csv,traj.csv,0,0,1,1,250000,1,1,0,1,0
490957,10,10000000,2000,1,1,0,100,0,-20,0,1,0,2,-16,0.5,output.csv,traj.csv,0,0,1,1,250000,1,1,0,1,0
490958,10,10000000,2000,1,1,0,100,0,-20,0,1,0,2,-16,0.5,output.csv,traj.csv,0,0,1,1,250000,1,1,0,1,0
490959,10,10000000,2000,1,1,0,100,0,-20,0,1,0,2,-16,0.5,output.csv,traj.csv,0,0,1,1,250000,1,1,0,1,0
490960,10,10000000,2000,1,1,0,100,0,-20,0,1,0,2,-16,0.5,output.csv,traj.csv,0,0,1,1,250000,1,1,0,1,0
490961,10,10000000,2000,1,1,0,100,0,-20,0,1,0,2,-16,0.5,output.csv,traj.csv,0,0,1,1,250000,1,1,0,1,0
490962,10,10000000,2000,1,1,0,100,0,-20,0,1,0,2,-16,1.0,output.csv,traj.csv,0,0,1,1,250000,1,1,0,1,0
490963,10,10000000,2000,1,1,0,100,0,-20,0,1,0,2,-16,1.0,output.csv,traj.csv,0,0,1,1,250000,1,1,0,1,0
490964,10,10000000,2000,1,1,0,100,0,-20,0,1,0,2,-16,1.0,output.csv,traj.csv,0,0,1,1,250000,1,1,0,1,0
490965,10,10000000,2000,1,1,0,100,0,-20,0,1,0,2,-16,1.0,output.csv,traj.csv,0,0,1,1,250000,1,1,0,1,0
490966,10,10000000,2000,1,1,0,100,0,-20,0,1,0,2,-16,1.0,output.csv,traj.csv,0,0,1,1,250000,1,1,0,1,0
490967,10,10000000,2000,1,1,0,100,0,-20,0,1,0,2,-16,1.5,output.csv,traj.csv,0,0,1,1,250000,1,1,0,1,0
490968,10,10000000,2000,1,1,0,100,0,-20,0,1,0,2,-16,1.5,output.csv,traj.csv,0,0,1,1,250000,1,1,0,1,0
490969,10,10000000,2000,1,1,0,100,0,-20,0,1,0,2,-16,1.5,output.csv,traj.csv,0,0,1,1,250000,1,1,0,1,0
490970,10,10000000,2000,1,1,0,100,0,-20,0,1,0,2,-16,1.5,output.csv,traj.csv,0,0,1,1,250000,1,1,0,1,0
490971,10,10000000,2000,1,1,0,100,0,-20,0,1,0,2,-16,1.5,output.csv,traj.csv,0,0,1,1,250000,1,1,0,1,0
490972,10,10000000,2000,1,1,0,100,0,-20,0,1,0,2,-16,2.0,output.csv,traj.csv,0,0,1,1,250000,1,1,0,1,0
490973,10,10000000,2000,1,1,0,100,0,-20,0,1,0,2,-16,2.0,output.csv,traj.csv,0,0,1,1,250000,1,1,0,1,0
