seed,length_limit,time_limit,max_pols,k0,k,kact,ConcEff,Gact,Gbb,Conc0,Conc1,G0,G1,Ggen,Gend,outputfilename,outputtrajfilename,print_flag,print_valid_trans_flag,write_output_flag,write_traj_flag,traj_write_interval,breakable_backbone_flag,off_rate_discrim_flag,test_tact_flag,local_updates_flag,use_test_rates_flag
1235391,100,1000,2000,1,1,0,100,0,-20,0,3,0,-4,-10,0.0,output.csv,traj.csv,0,0,1,1,10000,1,1,0,1,0
1235392,100,1000,2000,1,1,0,100,0,-20,0,3,0,-4,-10,0.0,output.csv,traj.csv,0,0,1,1,10000,1,1,0,1,0
1235393,100,1000,2000,1,1,0,100,0,-20,0,3,0,-4,-10,0.0,output.csv,traj.csv,0,0,1,1,10000,1,1,0,1,0
1235394,100,1000,2000,1,1,0,100,0,-20,0,3,0,-4,-10,0.0,output.csv,traj.csv,0,0,1,1,10000,1,1,0,1,0
1235395,100,1000,2000,1,1,0,100,0,-20,0,3,0,-4,-10,0.0,output.csv,traj.csv,0,0,1,1,10000,1,1,0,1,0
1235396,100,1000,2000,1,1,0,100,0,-20,0,3,0,-4,-10,0.5,output.csv,traj.csv,0,0,1,1,10000,1,1,0,1,0
1235397,100,1000,2000,1,1,0,100,0,-20,0,3,0,-4,-10,0.5,output.csv,traj.csv,0,0,1,1,10000,1,1,0,1,0
1235398,100,1000,2000,1,1,0,100,0,-20,0,3,0,-4,-10,0.5,output.csv,traj.csv,0,0,1,1,10000,1,1,0,1,0
1235399,100,1000,2000,1,1,0,100,0,-20,0,3,0,-4,-10,0.5,output.csv,traj.csv,0,0,1,1,10000,1,1,0,1,0
1235400,100,1000,2000,1,1,0,100,0,-20,0,3,0,-4,-10,0.5,output.csv,traj.csv,0,0,1,1,10000,1,1,0,1,0
1235401,100,1000,2000,1,1,0,100,0,-20,0,3,0,-4,-10,1.0,output.csv,traj.csv,0,0,1,1,10000,1,1,0,1,0
1235402,100,1000,2000,1,1,0,100,0,-20,0,3,0,-4,-10,1.0,output.csv,traj.csv,0,0,1,1,10000,1,1,0,1,0
1235403,100,1000,2000,1,1,0,100,0,-20,0,3,0,-4,-10,1.0,output.csv,traj.csv,0,0,1,1,10000,1,1,0,1,0
1235404,100,1000,2000,1,1,0,100,0,-20,0,3,0,-4,-10,1.0,output.csv,traj.csv,0,0,1,1,10000,1,1,0,1,0
1235405,100,1000,2000,1,1,0,100,0,-20,0,3,0,-4,-10,1.0,output.csv,traj.csv,0,0,1,1,10000,1,1,0,1,0
1235406,100,1000,2000,1,1,0,100,0,-20,0,3,0,-4,-10,1.5,output.csv,traj.csv,0,0,1,1,10000,1,1,0,1,0
1235407,100,1000,2000,1,1,0,100,0,-20,0,3,0,-4,-10,1.5,output.csv,traj.csv,0,0,1,1,10000,1,1,0,1,0
1235408,100,1000,2000,1,1,0,100,0,-20,0,3,0,-4,-10,1.5,output.csv,traj.csv,0,0,1,1,10000,1,1,0,1,0
1235409,100,1000,2000,1,1,0,100,0,-20,0,3,0,-4,-10,1.5,output.csv,traj.csv,0,0,1,1,10000,1,1,0,1,0
1235410,100,1000,2000,1,1,0,100,0,-20,0,3,0,-4,-10,1.5,output.csv,traj.csv,0,0,1,1,10000,1,1,0,1,0
1235411,100,1000,2000,1,1,0,100,0,-20,0,3,0,-4,-10,2.0,output.csv,traj.csv,0,0,1,1,10000,1,1,0,1,0
1235412,100,1000,2000,1,1,0,100,0,-20,0,3,0,-4,-10,2.0,output.csv,traj.csv,0,0,1,1,10000,1,1,0,1,0
1235413,100,1000,2000,1,1,0,100,0,-20,0,3,0,-4,-10,2.0,output.csv,traj.csv,0,0,1,1,10000,1,1,0,1,0
1235414,100,1000,2000,1,1,0,100,0,-20,0,3,0,-4,-10,2.0,output.csv,traj.csv,0,0,1,1,10000,1,1,0,1,0
1235415,100,1000,2000,1,1,0,100,0,-20,0,3,0,-4,-10,2.0,output.csv,traj.csv,0,0,1,1,10000,1,1,0,1,0
1235416,100,1000,2000,1,1,0,100,0,-20,0,3,0,-4,-10,2.5,output.csv,traj.csv,0,0,1,1,10000,1,1,0,1,0
1235417,100,1000,2000,1,1,0,100,0,-20,0,3,0,-4,-10,2.5,output.csv,traj.csv,0,0,1,1,10000,1,1,0,1,0
1235418,100,1000,2000,1,1,0,100,0,-20,0,3,0,-4,-10,2.5,output.csv,traj.csv,0,0,1,1,10000,1,1,0,1,0
1235419,100,1000,2000,1,1,0,100,0,-20,0,3,0,-4,-10,2.5,output.csv,traj.csv,0,0,1,1,10000,1,1,0,1,0
1235420,100,1000,2000,1,1,0,100,0,-20,0,3,0,-4,-10,2.5,output.csv,traj.csv,0,0,1,1,10000,1,1,0,1,0
1235421,100,1000,2000,1,1,0,100,0,-20,0,3,0,-4,-10,3.0,output.csv,traj.csv,0,0,1,1,10000,1,1,0,1,0
1235422,100,1000,2000,1,1,0,100,0,-20,0,3,0,-4,-10,3.0,output.csv,traj.csv,0,0,1,1,10000,1,1,0,1,0
1235423,100,1000,2000,1,1,0,100,0,-20,0,3,0,-4,-10,3.0,output.csv,traj.csv,0,0,1,1,10000,1,1,0,1,0
1235424,100,1000,2000,1,1,0,100,0,-20,0,3,0,-4,-10,3.0,output.csv,traj.csv,0,0,1,1,10000,1,1,0,1,0
