index,Gend,Complete probability,Complete samples,Error,Mean length,Total samples
0.0,0.0,0.0127,25.4,0.0,53.574,2000.0
0.5,0.5,0.018600000000000002,37.2,0.0,53.7764,2000.0
1.0,1.0,0.0283,56.6,0.0,54.1836,2000.0
1.5,1.5,0.048299999999999996,96.6,0.0,55.118100000000005,2000.0
2.0,2.0,0.08030000000000001,160.6,0.0,56.73480000000001,2000.0
2.5,2.5,0.1237,247.4,0.0,58.8984,2000.0
3.0,3.0,0.1888,377.6,0.0,61.4985,2000.0
3.5,3.5,0.2961,592.2,0.0,67.04690000000001,2000.0
4.0,4.0,0.414,828.0,0.0,72.40209999999999,2000.0
4.5,4.5,0.5504,1100.8,0.0,79.2311,2000.0
5.0,5.0,0.6984,1396.8,0.0,85.86330000000001,2000.0
5.5,5.5,0.835,1670.0,0.0,91.23030000000001,2000.0
6.0,6.0,0.8390000000000001,1678.0,0.0,90.7378,2000.0
6.5,6.5,0.8356999999999999,1671.4,0.0,89.6665,2000.0
7.0,7.0,0.8327,1665.4,0.0,89.13149999999999,2000.0
7.5,7.5,0.8265,1653.0,0.0,88.4683,2000.0
8.0,8.0,0.8115,1623.0,0.0,87.1492,2000.0
8.5,8.5,0.8162,1632.4,0.0,87.40159999999999,2000.0
9.0,9.0,0.8039,1607.8,0.0,85.9974,2000.0
9.5,9.5,0.7978999999999999,1595.8,0.0,85.58970000000001,2000.0
10.0,10.0,0.7955,1591.0,0.0,85.2684,2000.0
10.5,10.5,0.7891999999999999,1578.4,0.0,85.0404,2000.0
11.0,11.0,0.794,1588.0,0.0,85.0771,2000.0
11.5,11.5,0.7927,1585.4,0.0,84.9089,2000.0
12.0,12.0,0.7882,1576.4,0.0,84.4515,2000.0
12.5,12.5,0.7921,1584.2,0.0,84.8783,2000.0
13.0,13.0,0.7825,1565.0,0.0,83.6853,2000.0
13.5,13.5,0.7765000000000001,1553.0,0.0,83.23879999999998,2000.0
14.0,14.0,0.7682999999999999,1536.6,0.0,82.28479999999999,2000.0
14.5,14.5,0.762,1524.0,0.0,81.4601,2000.0
15.0,15.0,0.7361000000000001,1472.2,0.0,79.074,2000.0
15.5,15.5,0.7112999999999999,1422.6,0.0,76.4623,2000.0
16.0,16.0,0.6664,1332.8,0.0,71.7414,2000.0
16.5,16.5,0.5966,1193.2,0.0,64.77189999999999,2000.0
17.0,17.0,0.5416000000000001,1083.2,0.0,58.4116,2000.0
17.5,17.5,0.458,916.0,0.0,49.9696,2000.0
18.0,18.0,0.3843,768.6,0.0,42.379599999999996,2000.0
18.5,18.5,0.3277,655.4,0.0,36.2418,2000.0
19.0,19.0,0.28480000000000005,569.6,0.0,31.830399999999997,2000.0
19.5,19.5,0.2545,509.0,0.0,28.615499999999997,2000.0
20.0,20.0,0.2399,479.8,0.0,27.116899999999998,2000.0
20.5,20.5,0.2378,475.6,0.0,26.921299999999995,2000.0
21.0,21.0,0.24029999999999996,480.6,0.0,27.1076,2000.0
21.5,21.5,0.26349999999999996,527.0,0.0,29.755599999999998,2000.0
22.0,22.0,0.2981,596.2,0.0,33.5529,2000.0
22.5,22.5,0.356,712.0,0.0,39.6339,2000.0
23.0,23.0,0.45549999999999996,911.0,0.0,49.8017,2000.0
23.5,23.5,0.6007,1201.4,0.0,65.4514,2000.0
24.0,24.0,0.7567,1513.4,0.0,84.4204,2000.0
24.5,24.5,0.6096999999999999,1219.4,0.0,81.417,2000.0
25.0,25.0,0.4617,923.4,0.0,74.3639,2000.0
25.5,25.5,0.3213,642.6,0.0,67.3005,2000.0
26.0,26.0,0.21670000000000003,433.4,0.0,63.263,2000.0
26.5,26.5,0.13690000000000002,273.8,0.0,58.81500000000001,2000.0
27.0,27.0,0.0903,180.6,0.0,57.0942,2000.0
27.5,27.5,0.0551,110.2,0.0,55.1819,2000.0
28.0,28.0,0.0337,67.4,0.0,54.3052,2000.0
28.5,28.5,0.021200000000000004,42.4,0.0,53.917100000000005,2000.0
29.0,29.0,0.0106,21.2,0.0,53.0792,2000.0
29.5,29.5,0.0071,14.2,0.0,53.38230000000001,2000.0
30.0,30.0,0.0055,11.0,0.0,52.7341,2000.0
30.5,30.5,0.0034999999999999996,7.0,0.0,53.4894,2000.0
31.0,31.0,0.0013000000000000002,2.6,0.0,53.27289999999999,2000.0
31.5,31.5,0.0007,1.4,0.0,53.41510000000001,2000.0
32.0,32.0,0.0004,0.8,0.0,52.7606,2000.0
32.5,32.5,0.00030000000000000003,0.6,0.0,52.819100000000006,2000.0
33.0,33.0,0.0002,0.4,0.0,53.080799999999996,2000.0
33.5,33.5,0.0001,0.2,0.0,52.8577,2000.0
34.0,34.0,0.0,0.0,,53.200799999999994,2000.0
34.5,34.5,0.0001,0.2,0.0,52.5158,2000.0
35.0,35.0,0.0,0.0,,52.8547,2000.0
35.5,35.5,0.0,0.0,,52.993700000000004,2000.0
36.0,36.0,0.0,0.0,,53.0357,2000.0
36.5,36.5,0.0,0.0,,53.087599999999995,2000.0
37.0,37.0,0.0,0.0,,52.9289,2000.0
37.5,37.5,0.0,0.0,,52.2379,2000.0
38.0,38.0,0.0,0.0,,53.2649,2000.0
38.5,38.5,0.0,0.0,,52.772299999999994,2000.0
39.0,39.0,0.0,0.0,,52.9548,2000.0
39.5,39.5,0.0,0.0,,52.9577,2000.0
40.0,40.0,0.0,0.0,,52.58409999999999,2000.0
