index,Gend,Complete probability,Complete samples,Error,Mean length,Total samples
0.0,0.0,0.1461,292.2,0.0,6.4108,2000.0
0.5,0.5,0.22359999999999997,447.2,0.0,6.762600000000001,2000.0
1.0,1.0,0.3242,648.4,0.0,7.141800000000001,2000.0
1.5,1.5,0.45410000000000006,908.2,0.0,7.657299999999999,2000.0
2.0,2.0,0.6053,1210.6,0.0,8.2546,2000.0
2.5,2.5,0.7091999999999999,1418.4,0.0,8.641200000000001,2000.0
3.0,3.0,0.7774,1554.8,0.0,8.839699999999999,2000.0
3.5,3.5,0.8050999999999998,1610.2,0.0,8.9373,2000.0
4.0,4.0,0.8126,1625.2,0.0,8.928700000000001,2000.0
4.5,4.5,0.8182,1636.4,0.0,8.9402,2000.0
5.0,5.0,0.8087,1617.4,0.0,8.881800000000002,2000.0
5.5,5.5,0.8135999999999999,1627.2,0.0,8.900899999999998,2000.0
6.0,6.0,0.8157,1631.4,0.0,8.9084,2000.0
6.5,6.5,0.8141,1628.2,0.0,8.891000000000002,2000.0
7.0,7.0,0.82,1640.0,0.0,8.906,2000.0
7.5,7.5,0.8166,1633.2,0.0,8.873,2000.0
8.0,8.0,0.8217000000000001,1643.4,0.0,8.9052,2000.0
8.5,8.5,0.8180999999999999,1636.2,0.0,8.864799999999999,2000.0
9.0,9.0,0.8154999999999999,1631.0,0.0,8.865199999999998,2000.0
9.5,9.5,0.8160000000000001,1632.0,0.0,8.853900000000001,2000.0
10.0,10.0,0.8153,1630.6,0.0,8.8357,2000.0
10.5,10.5,0.8175000000000001,1635.0,0.0,8.847699999999998,2000.0
11.0,11.0,0.8106,1621.2,0.0,8.782900000000001,2000.0
11.5,11.5,0.8088000000000001,1617.6,0.0,8.7872,2000.0
12.0,12.0,0.8001999999999999,1600.4,0.0,8.6987,2000.0
12.5,12.5,0.7888,1577.6,0.0,8.5984,2000.0
13.0,13.0,0.7769,1553.8,0.0,8.485,2000.0
13.5,13.5,0.7465999999999999,1493.2,0.0,8.2359,2000.0
14.0,14.0,0.7065,1413.0,0.0,7.882600000000001,2000.0
14.5,14.5,0.6449999999999999,1290.0,0.0,7.381899999999999,2000.0
15.0,15.0,0.5908,1181.6,0.0,6.9166,2000.0
15.5,15.5,0.5203,1040.6,0.0,6.3309,2000.0
16.0,16.0,0.4499000000000001,899.8,0.0,5.7372000000000005,2000.0
16.5,16.5,0.3933,786.6,0.0,5.271100000000001,2000.0
17.0,17.0,0.3426,685.2,0.0,4.8494,2000.0
17.5,17.5,0.3163,632.6,0.0,4.6411,2000.0
18.0,18.0,0.29877427385892114,593.0,0.0,4.504145643153526,1985.6
18.5,18.5,0.29259999999999997,585.2,0.0,4.472500000000001,2000.0
19.0,19.0,0.31591418800308624,610.6,0.0,4.689061714472167,1933.2
19.5,19.5,0.3342646254171758,653.0,0.0,4.878191204370355,1953.6
20.0,20.0,0.39095857065446443,774.6,0.0,5.365169334593345,1981.8
20.5,20.5,0.47779999999999995,955.6,0.0,6.114700000000001,2000.0
21.0,21.0,0.5808,1161.6,0.0,6.971000000000001,2000.0
21.5,21.5,0.6832999999999999,1366.6,0.0,7.9891000000000005,2000.0
22.0,22.0,0.654,1308.0,0.0,8.3022,2000.0
22.5,22.5,0.5083,1016.6,0.0,7.893100000000001,2000.0
23.0,23.0,0.3536,707.2,0.0,7.286,2000.0
23.5,23.5,0.2338,467.6,0.0,6.8207,2000.0
24.0,24.0,0.1467,293.4,0.0,6.421200000000001,2000.0
24.5,24.5,0.09780000000000003,195.6,0.0,6.2872,2000.0
25.0,25.0,0.0634,126.8,0.0,6.0506,2000.0
25.5,25.5,0.036300000000000006,72.6,0.0,5.949000000000001,2000.0
26.0,26.0,0.021799999999999996,43.6,0.0,5.9274000000000004,2000.0
26.5,26.5,0.014100000000000001,28.2,0.0,5.8422,2000.0
27.0,27.0,0.0066,13.2,0.0,5.8690999999999995,2000.0
27.5,27.5,0.0035000000000000005,7.0,0.0,5.8462000000000005,2000.0
28.0,28.0,0.0035000000000000005,7.0,0.0,5.8728,2000.0
28.5,28.5,0.0018000000000000002,3.6,0.0,5.8092,2000.0
29.0,29.0,0.0010000000000000002,2.0,0.0,5.851399999999999,2000.0
29.5,29.5,0.0008,1.6,0.0,5.7969,2000.0
30.0,30.0,0.0001,0.2,0.0,5.8408,2000.0
30.5,30.5,0.0002,0.4,0.0,5.8264000000000005,2000.0
31.0,31.0,0.0004,0.8,0.0,5.852200000000001,2000.0
31.5,31.5,0.0,0.0,,5.8112,2000.0
32.0,32.0,0.0,0.0,,5.8184000000000005,2000.0
32.5,32.5,0.0,0.0,,5.8222,2000.0
33.0,33.0,0.0,0.0,,5.8469999999999995,2000.0
33.5,33.5,0.0,0.0,,5.8101,2000.0
34.0,34.0,0.0,0.0,,5.868800000000001,2000.0
34.5,34.5,0.0,0.0,,5.8304,2000.0
35.0,35.0,0.0,0.0,,5.8288,2000.0
35.5,35.5,0.0,0.0,,5.8222000000000005,2000.0
36.0,36.0,0.0,0.0,,5.7794,2000.0
36.5,36.5,0.0,0.0,,5.8347,2000.0
37.0,37.0,0.0,0.0,,5.8156,2000.0
37.5,37.5,0.0,0.0,,5.8199,2000.0
38.0,38.0,0.0,0.0,,5.8005,2000.0
38.5,38.5,0.0,0.0,,5.8498,2000.0
39.0,39.0,0.0,0.0,,5.8197,2000.0
39.5,39.5,0.0,0.0,,5.8541,2000.0
40.0,40.0,0.0,0.0,,5.8412,2000.0
