index,Gend,Complete probability,Complete samples,Error,Mean length,Total samples
0.0,0.0,0.0053,10.6,0.0,43.7221,2000.0
0.5,0.5,0.011199999999999998,22.4,0.0,43.599500000000006,2000.0
1.0,1.0,0.0123,24.6,0.0,43.8808,2000.0
1.5,1.5,0.024,48.0,0.0,44.813599999999994,2000.0
2.0,2.0,0.04460000000000001,89.2,0.0,45.6747,2000.0
2.5,2.5,0.0671,134.2,0.0,46.775800000000004,2000.0
3.0,3.0,0.09459999999999999,189.2,0.0,48.127500000000005,2000.0
3.5,3.5,0.1364,272.8,0.0,50.17280000000001,2000.0
4.0,4.0,0.17759999999999998,355.2,0.0,52.029700000000005,2000.0
4.5,4.5,0.20519999999999997,410.4,0.0,52.5175,2000.0
5.0,5.0,0.21589999999999998,431.8,0.0,51.080799999999996,2000.0
5.5,5.5,0.20259999999999997,405.2,0.0,46.5364,2000.0
6.0,6.0,0.16770000000000002,335.4,0.0,40.771499999999996,2000.0
6.5,6.5,0.13310000000000002,266.2,0.0,34.1929,2000.0
7.0,7.0,0.1089,217.8,0.0,29.4428,2000.0
7.5,7.5,0.0925,185.0,0.0,26.560200000000002,2000.0
8.0,8.0,0.0907,181.4,0.0,25.5165,2000.0
8.5,8.5,0.09529999999999998,190.6,0.0,26.8653,2000.0
9.0,9.0,0.11839999999999999,236.8,0.0,30.3875,2000.0
9.5,9.5,0.1361,272.2,0.0,34.7955,2000.0
10.0,10.0,0.173,346.0,0.0,40.841899999999995,2000.0
10.5,10.5,0.20659999999999998,413.2,0.0,47.1129,2000.0
11.0,11.0,0.21049999999999996,421.0,0.0,49.9523,2000.0
11.5,11.5,0.1991,398.2,0.0,51.84349999999999,2000.0
12.0,12.0,0.16699999999999998,334.0,0.0,51.6327,2000.0
12.5,12.5,0.13399999999999998,268.0,0.0,50.3179,2000.0
13.0,13.0,0.0911,182.2,0.0,47.846799999999995,2000.0
13.5,13.5,0.0665,133.0,0.0,46.7805,2000.0
14.0,14.0,0.0375,75.0,0.0,45.0307,2000.0
14.5,14.5,0.0224,44.8,0.0,44.1873,2000.0
15.0,15.0,0.016,32.0,0.0,44.1937,2000.0
15.5,15.5,0.0073999999999999995,14.8,0.0,43.539100000000005,2000.0
16.0,16.0,0.0064,12.8,0.0,43.223,2000.0
16.5,16.5,0.0021999999999999997,4.4,0.0,42.7596,2000.0
17.0,17.0,0.0021000000000000003,4.2,0.0,43.035900000000005,2000.0
17.5,17.5,0.0014,2.8,0.0,43.27,2000.0
18.0,18.0,0.0007,1.4,0.0,42.8579,2000.0
18.5,18.5,0.0010000000000000002,2.0,0.0,42.9811,2000.0
19.0,19.0,0.0004,0.8,0.0,43.0578,2000.0
19.5,19.5,0.0,0.0,,43.088800000000006,2000.0
20.0,20.0,0.0,0.0,,42.5173,2000.0
20.5,20.5,0.0,0.0,,43.4755,2000.0
21.0,21.0,0.0,0.0,,43.119400000000006,2000.0
21.5,21.5,0.0,0.0,,43.20910000000001,2000.0
22.0,22.0,0.0,0.0,,43.23490000000001,2000.0
