seed,length_limit,time_limit,max_pols,k0,k,kact,ConcEff,Gact,Gbb,Conc0,Conc1,G0,G1,Ggen,Gend,outputfilename,outputtrajfilename,print_flag,print_valid_trans_flag,write_output_flag,write_traj_flag,traj_write_interval,breakable_backbone_flag,off_rate_discrim_flag,test_tact_flag,local_updates_flag,use_test_rates_flag
492541,30,1000000,1000,1,0.001,0,100,0,0.0,0,10,0,2,0.0,0,output.csv,traj.csv,0,0,1,0,20000,1,1,0,1,0
492542,30,1000000,1000,1,0.001,0,100,0,0.0,0,10,0,2,0.0,0,output.csv,traj.csv,0,0,1,0,20000,1,1,0,1,0
492543,30,1000000,1000,1,0.001,0,100,0,0.0,0,10,0,2,0.0,0,output.csv,traj.csv,0,0,1,0,20000,1,1,0,1,0
492544,30,1000000,1000,1,0.001,0,100,0,0.0,0,10,0,2,0.0,0,output.csv,traj.csv,0,0,1,0,20000,1,1,0,1,0
492545,30,1000000,1000,1,0.001,0,100,0,0.0,0,10,0,2,0.0,0,output.csv,traj.csv,0,0,1,0,20000,1,1,0,1,0
492546,30,1000000,1000,1,0.001,0,100,0,0.0,0,10,0,2,-1.0,0,output.csv,traj.csv,0,0,1,0,20000,1,1,0,1,0
492547,30,1000000,1000,1,0.001,0,100,0,0.0,0,10,0,2,-1.0,0,output.csv,traj.csv,0,0,1,0,20000,1,1,0,1,0
492548,30,1000000,1000,1,0.001,0,100,0,0.0,0,10,0,2,-1.0,0,output.csv,traj.csv,0,0,1,0,20000,1,1,0,1,0
492549,30,1000000,1000,1,0.001,0,100,0,0.0,0,10,0,2,-1.0,0,output.csv,traj.csv,0,0,1,0,20000,1,1,0,1,0
492550,30,1000000,1000,1,0.001,0,100,0,0.0,0,10,0,2,-1.0,0,output.csv,traj.csv,0,0,1,0,20000,1,1,0,1,0
492551,30,1000000,1000,1,0.001,0,100,0,0.0,0,10,0,2,-2.0,0,output.csv,traj.csv,0,0,1,0,20000,1,1,0,1,0
492552,30,1000000,1000,1,0.001,0,100,0,0.0,0,10,0,2,-2.0,0,output.csv,traj.csv,0,0,1,0,20000,1,1,0,1,0
492553,30,1000000,1000,1,0.001,0,100,0,0.0,0,10,0,2,-2.0,0,output.csv,traj.csv,0,0,1,0,20000,1,1,0,1,0
492554,30,1000000,1000,1,0.001,0,100,0,0.0,0,10,0,2,-2.0,0,output.csv,traj.csv,0,0,1,0,20000,1,1,0,1,0
492555,30,1000000,1000,1,0.001,0,100,0,0.0,0,10,0,2,-2.0,0,output.csv,traj.csv,0,0,1,0,20000,1,1,0,1,0
492556,30,1000000,1000,1,0.001,0,100,0,0.0,0,10,0,2,-3.0,0,output.csv,traj.csv,0,0,1,0,20000,1,1,0,1,0
492557,30,1000000,1000,1,0.001,0,100,0,0.0,0,10,0,2,-3.0,0,output.csv,traj.csv,0,0,1,0,20000,1,1,0,1,0
492558,30,1000000,1000,1,0.001,0,100,0,0.0,0,10,0,2,-3.0,0,output.csv,traj.csv,0,0,1,0,20000,1,1,0,1,0
492559,30,1000000,1000,1,0.001,0,100,0,0.0,0,10,0,2,-3.0,0,output.csv,traj.csv,0,0,1,0,20000,1,1,0,1,0
492560,30,1000000,1000,1,0.001,0,100,0,0.0,0,10,0,2,-3.0,0,output.csv,traj.csv,0,0,1,0,20000,1,1,0,1,0
492561,30,1000000,1000,1,0.001,0,100,0,0.0,0,10,0,2,-4.0,0,output.csv,traj.csv,0,0,1,0,20000,1,1,0,1,0
