seed,length_limit,time_limit,max_pols,k0,k,kact,ConcEff,Gact,Gbb,Conc0,Conc1,G0,G1,Ggen,Gend,outputfilename,outputtrajfilename,print_flag,print_valid_trans_flag,write_output_flag,write_traj_flag,traj_write_interval,breakable_backbone_flag,off_rate_discrim_flag,test_tact_flag,local_updates_flag,use_test_rates_flag
838861,30,1000000,1000,1,1,0,100,0,0.0,0,10,0,-4,0.0,0,output.csv,traj.csv,0,0,1,0,20000,1,1,0,1,0
838862,30,1000000,1000,1,1,0,100,0,0.0,0,10,0,-4,0.0,0,output.csv,traj.csv,0,0,1,0,20000,1,1,0,1,0
838863,30,1000000,1000,1,1,0,100,0,0.0,0,10,0,-4,0.0,0,output.csv,traj.csv,0,0,1,0,20000,1,1,0,1,0
838864,30,1000000,1000,1,1,0,100,0,0.0,0,10,0,-4,0.0,0,output.csv,traj.csv,0,0,1,0,20000,1,1,0,1,0
838865,30,1000000,1000,1,1,0,100,0,0.0,0,10,0,-4,0.0,0,output.csv,traj.csv,0,0,1,0,20000,1,1,0,1,0
838866,30,1000000,1000,1,1,0,100,0,0.0,0,10,0,-4,-1.0,0,output.csv,traj.csv,0,0,1,0,20000,1,1,0,1,0
838867,30,1000000,1000,1,1,0,100,0,0.0,0,10,0,-4,-1.0,0,output.csv,traj.csv,0,0,1,0,20000,1,1,0,1,0
838868,30,1000000,1000,1,1,0,100,0,0.0,0,10,0,-4,-1.0,0,output.csv,traj.csv,0,0,1,0,20000,1,1,0,1,0
838869,30,1000000,1000,1,1,0,100,0,0.0,0,10,0,-4,-1.0,0,output.csv,traj.csv,0,0,1,0,20000,1,1,0,1,0
838870,30,1000000,1000,1,1,0,100,0,0.0,0,10,0,-4,-1.0,0,output.csv,traj.csv,0,0,1,0,20000,1,1,0,1,0
838871,30,1000000,1000,1,1,0,100,0,0.0,0,10,0,-4,-2.0,0,output.csv,traj.csv,0,0,1,0,20000,1,1,0,1,0
838872,30,1000000,1000,1,1,0,100,0,0.0,0,10,0,-4,-2.0,0,output.csv,traj.csv,0,0,1,0,20000,1,1,0,1,0
838873,30,1000000,1000,1,1,0,100,0,0.0,0,10,0,-4,-2.0,0,output.csv,traj.csv,0,0,1,0,20000,1,1,0,1,0
838874,30,1000000,1000,1,1,0,100,0,0.0,0,10,0,-4,-2.0,0,output.csv,traj.csv,0,0,1,0,20000,1,1,0,1,0
838875,30,1000000,1000,1,1,0,100,0,0.0,0,10,0,-4,-2.0,0,output.csv,traj.csv,0,0,1,0,20000,1,1,0,1,0
838876,30,1000000,1000,1,1,0,100,0,0.0,0,10,0,-4,-3.0,0,output.csv,traj.csv,0,0,1,0,20000,1,1,0,1,0
838877,30,1000000,1000,1,1,0,100,0,0.0,0,10,0,-4,-3.0,0,output.csv,traj.csv,0,0,1,0,20000,1,1,0,1,0
838878,30,1000000,1000,1,1,0,100,0,0.0,0,10,0,-4,-3.0,0,output.csv,traj.csv,0,0,1,0,20000,1,1,0,1,0
838879,30,1000000,1000,1,1,0,100,0,0.0,0,10,0,-4,-3.0,0,output.csv,traj.csv,0,0,1,0,20000,1,1,0,1,0
838880,30,1000000,1000,1,1,0,100,0,0.0,0,10,0,-4,-3.0,0,output.csv,traj.csv,0,0,1,0,20000,1,1,0,1,0
838881,30,1000000,1000,1,1,0,100,0,0.0,0,10,0,-4,-4.0,0,output.csv,traj.csv,0,0,1,0,20000,1,1,0,1,0
838882,30,1000000,1000,1,1,0,100,0,0.0,0,10,0,-4,-4.0,0,output.csv,traj.csv,0,0,1,0,20000,1,1,0,1,0
