index,Gend,Complete probability,Complete samples,Error,Mean length,Total samples
0.0,0.0,0.1028,205.6,0.0,19.921000000000003,2000.0
0.5,0.5,0.1516,303.2,0.0,20.394399999999997,2000.0
1.0,1.0,0.24789999999999995,495.8,0.0,20.6793,2000.0
1.5,1.5,0.36750000000000005,735.0,0.0,21.2655,2000.0
2.0,2.0,0.48,960.0,0.0,21.7348,2000.0
2.5,2.5,0.5347999999999999,1069.6,0.0,21.799200000000003,2000.0
3.0,3.0,0.5589000000000001,1117.8,0.0,21.919900000000002,2000.0
3.5,3.5,0.5601,1120.2,0.0,21.8181,2000.0
4.0,4.0,0.5644,1128.8,0.0,21.697899999999997,2000.0
4.5,4.5,0.5576000000000001,1115.2,0.0,21.582100000000004,2000.0
5.0,5.0,0.5606000000000001,1121.2,0.0,21.582500000000003,2000.0
5.5,5.5,0.5554,1110.8,0.0,21.425,2000.0
6.0,6.0,0.5609,1121.8,0.0,21.480900000000002,2000.0
6.5,6.5,0.5597,1119.4,0.0,21.543200000000002,2000.0
7.0,7.0,0.5570999999999999,1114.2,0.0,21.391900000000003,2000.0
7.5,7.5,0.5649,1129.8,0.0,21.549500000000002,2000.0
8.0,8.0,0.5635,1127.0,0.0,21.499100000000006,2000.0
8.5,8.5,0.5636,1127.2,0.0,21.480800000000002,2000.0
9.0,9.0,0.5667,1133.4,0.0,21.582100000000004,2000.0
9.5,9.5,0.5669000000000001,1133.8,0.0,21.459300000000002,2000.0
10.0,10.0,0.5616,1123.2,0.0,21.3923,2000.0
10.5,10.5,0.5542,1108.4,0.0,21.204600000000003,2000.0
11.0,11.0,0.5555,1111.0,0.0,21.167700000000004,2000.0
11.5,11.5,0.5562,1112.4,0.0,21.1685,2000.0
12.0,12.0,0.5499,1099.8,0.0,20.964800000000004,2000.0
12.5,12.5,0.5408000000000001,1081.6,0.0,20.6269,2000.0
13.0,13.0,0.5263,1052.6,0.0,20.1884,2000.0
13.5,13.5,0.5114,1022.8,0.0,19.5879,2000.0
14.0,14.0,0.47919999999999996,958.4,0.0,18.388399999999997,2000.0
14.5,14.5,0.44489999999999996,889.8,0.0,17.2283,2000.0
15.0,15.0,0.3882,776.4,0.0,15.3947,2000.0
15.5,15.5,0.33820000000000006,676.4,0.0,13.662899999999999,2000.0
16.0,16.0,0.2926,585.2,0.0,12.1069,2000.0
16.5,16.5,0.24969999999999998,499.4,0.0,10.536700000000002,2000.0
17.0,17.0,0.21965200941641014,429.4,0.0,9.482546857478416,1955.8
17.5,17.5,0.20030026465709744,371.0,0.0,8.831497305828705,1852.8
18.0,18.0,0.1910553188028282,340.0,0.0,8.50553065703841,1780.0
18.5,18.5,0.18223296067526204,322.8,0.0,8.30578742894134,1771.4
19.0,19.0,0.18829484081617232,326.8,0.0,8.503521729011839,1737.4
19.5,19.5,0.2046915603574011,365.0,0.0,9.147961082778867,1783.6
20.0,20.0,0.23197062076544564,422.6,0.0,10.033625965102642,1821.8
20.5,20.5,0.2651937200175422,515.8,0.0,11.251052735932038,1945.4
21.0,21.0,0.3294,658.8,0.0,13.501299999999997,2000.0
21.5,21.5,0.3983,796.6,0.0,16.141399999999997,2000.0
22.0,22.0,0.4260999999999999,852.2,0.0,18.625899999999998,2000.0
22.5,22.5,0.39360000000000006,787.2,0.0,20.5723,2000.0
23.0,23.0,0.27299999999999996,546.0,0.0,20.855,2000.0
23.5,23.5,0.16519999999999999,330.4,0.0,20.202199999999998,2000.0
24.0,24.0,0.10659999999999999,213.2,0.0,19.938299999999998,2000.0
24.5,24.5,0.0616,123.2,0.0,19.7691,2000.0
25.0,25.0,0.0381,76.2,0.0,19.6045,2000.0
25.5,25.5,0.022899999999999997,45.8,0.0,19.449,2000.0
26.0,26.0,0.013600000000000001,27.2,0.0,19.424500000000002,2000.0
26.5,26.5,0.0099,19.8,0.0,19.531200000000002,2000.0
27.0,27.0,0.004999999999999999,10.0,0.0,19.262999999999998,2000.0
27.5,27.5,0.0034000000000000002,6.8,0.0,19.229400000000002,2000.0
28.0,28.0,0.0031,6.2,0.0,19.3484,2000.0
28.5,28.5,0.0008,1.6,0.0,19.2834,2000.0
29.0,29.0,0.0009000000000000001,1.8,0.0,19.2846,2000.0
29.5,29.5,0.0005,1.0,0.0,19.3453,2000.0
30.0,30.0,0.0004,0.8,0.0,19.2689,2000.0
30.5,30.5,0.0002,0.4,0.0,19.2256,2000.0
31.0,31.0,0.0002,0.4,0.0,19.348499999999998,2000.0
31.5,31.5,0.0,0.0,,19.314,2000.0
32.0,32.0,0.0,0.0,,19.3037,2000.0
32.5,32.5,0.0,0.0,,19.290399999999998,2000.0
33.0,33.0,0.0,0.0,,19.3958,2000.0
33.5,33.5,0.0,0.0,,19.2929,2000.0
34.0,34.0,0.0,0.0,,19.2721,2000.0
34.5,34.5,0.0,0.0,,19.385900000000003,2000.0
35.0,35.0,0.0,0.0,,19.3092,2000.0
35.5,35.5,0.0,0.0,,19.3365,2000.0
36.0,36.0,0.0,0.0,,19.2463,2000.0
36.5,36.5,0.0,0.0,,19.404700000000002,2000.0
37.0,37.0,0.0,0.0,,19.4104,2000.0
37.5,37.5,0.0,0.0,,19.2554,2000.0
38.0,38.0,0.0,0.0,,19.305500000000002,2000.0
38.5,38.5,0.0,0.0,,19.305799999999998,2000.0
39.0,39.0,0.0,0.0,,19.181500000000007,2000.0
39.5,39.5,0.0,0.0,,19.2772,2000.0
40.0,40.0,0.0,0.0,,19.214000000000002,2000.0
