index,Gend,Complete probability,Complete samples,Error,Mean length,Total samples
0.0,0.0,0.0376,75.2,0.0,16.3335,2000.0
0.5,0.5,0.0626,125.2,0.0,16.837400000000002,2000.0
1.0,1.0,0.09890000000000002,197.8,0.0,17.3517,2000.0
1.5,1.5,0.1577,315.4,0.0,18.299500000000002,2000.0
2.0,2.0,0.2233,446.6,0.0,18.915399999999998,2000.0
2.5,2.5,0.3318,663.6,0.0,20.6423,2000.0
3.0,3.0,0.4494000000000001,898.8,0.0,22.2228,2000.0
3.5,3.5,0.5925,1185.0,0.0,24.2624,2000.0
4.0,4.0,0.7216,1443.2,0.0,26.084299999999995,2000.0
4.5,4.5,0.8306000000000001,1661.2,0.0,27.521200000000004,2000.0
5.0,5.0,0.8684,1736.8,0.0,27.683,2000.0
5.5,5.5,0.8582000000000001,1716.4,0.0,27.118599999999997,2000.0
6.0,6.0,0.8328999999999999,1665.8,0.0,26.3079,2000.0
6.5,6.5,0.8065,1613.0,0.0,25.5394,2000.0
7.0,7.0,0.7837000000000001,1567.4,0.0,24.838300000000004,2000.0
7.5,7.5,0.7624,1524.8,0.0,24.1908,2000.0
8.0,8.0,0.7496,1499.2,0.0,23.829900000000002,2000.0
8.5,8.5,0.7386,1477.2,0.0,23.5507,2000.0
9.0,9.0,0.7461,1492.2,0.0,23.750999999999998,2000.0
9.5,9.5,0.7261,1452.2,0.0,23.174100000000003,2000.0
10.0,10.0,0.7312000000000001,1462.4,0.0,23.3334,2000.0
10.5,10.5,0.7312000000000001,1462.4,0.0,23.3252,2000.0
11.0,11.0,0.7232000000000001,1446.4,0.0,23.1286,2000.0
11.5,11.5,0.7213,1442.6,0.0,23.038800000000002,2000.0
12.0,12.0,0.7127,1425.4,0.0,22.817800000000002,2000.0
12.5,12.5,0.7010000000000001,1402.0,0.0,22.4839,2000.0
13.0,13.0,0.6907,1381.4,0.0,22.096900000000005,2000.0
13.5,13.5,0.6653,1330.6,0.0,21.436500000000002,2000.0
14.0,14.0,0.6308,1261.6,0.0,20.380600000000005,2000.0
14.5,14.5,0.5836,1167.2,0.0,19.0531,2000.0
15.0,15.0,0.5297,1059.4,0.0,17.5073,2000.0
15.5,15.5,0.4617000000000001,923.4,0.0,15.519499999999999,2000.0
16.0,16.0,0.40459999999999996,809.2,0.0,13.8256,2000.0
16.5,16.5,0.3535,707.0,0.0,12.3672,2000.0
17.0,17.0,0.3108,621.6,0.0,11.129,2000.0
17.5,17.5,0.2833,566.6,0.0,10.3273,2000.0
18.0,18.0,0.26270000000000004,525.4,0.0,9.726600000000001,2000.0
18.5,18.5,0.2615,523.0,0.0,9.7254,2000.0
19.0,19.0,0.2737,547.4,0.0,10.126900000000001,2000.0
19.5,19.5,0.2965,593.0,0.0,10.8236,2000.0
20.0,20.0,0.33609999999999995,672.2,0.0,12.006,2000.0
20.5,20.5,0.3952,790.4,0.0,13.831599999999998,2000.0
21.0,21.0,0.49400000000000005,988.0,0.0,16.709899999999998,2000.0
21.5,21.5,0.6527000000000001,1305.4,0.0,21.333000000000002,2000.0
22.0,22.0,0.7907,1581.4,0.0,25.968200000000003,2000.0
22.5,22.5,0.7105,1421.0,0.0,25.8773,2000.0
23.0,23.0,0.5574,1114.8,0.0,23.753500000000003,2000.0
23.5,23.5,0.4173,834.6,0.0,21.708499999999997,2000.0
24.0,24.0,0.2965,593.0,0.0,20.0917,2000.0
24.5,24.5,0.1959,391.8,0.0,18.675000000000004,2000.0
25.0,25.0,0.13620000000000002,272.4,0.0,17.9489,2000.0
25.5,25.5,0.08410000000000001,168.2,0.0,17.0211,2000.0
26.0,26.0,0.0533,106.6,0.0,16.6864,2000.0
26.5,26.5,0.0309,61.8,0.0,16.479900000000004,2000.0
27.0,27.0,0.022,44.0,0.0,16.3379,2000.0
27.5,27.5,0.011000000000000001,22.0,0.0,16.0979,2000.0
28.0,28.0,0.007600000000000001,15.2,0.0,16.060499999999998,2000.0
28.5,28.5,0.0042,8.4,0.0,16.1042,2000.0
29.0,29.0,0.0027999999999999995,5.6,0.0,16.0326,2000.0
29.5,29.5,0.002,4.0,0.0,16.137999999999998,2000.0
30.0,30.0,0.0012000000000000001,2.4,0.0,15.9826,2000.0
30.5,30.5,0.0007,1.4,0.0,15.953800000000001,2000.0
31.0,31.0,0.00030000000000000003,0.6,0.0,16.0108,2000.0
31.5,31.5,0.0004,0.8,0.0,16.0405,2000.0
32.0,32.0,0.0004,0.8,0.0,15.900900000000002,2000.0
32.5,32.5,0.0002,0.4,0.0,15.7751,2000.0
33.0,33.0,0.0001,0.2,0.0,15.8216,2000.0
33.5,33.5,0.0001,0.2,0.0,16.0357,2000.0
34.0,34.0,0.0,0.0,,15.9071,2000.0
34.5,34.5,0.0001,0.2,0.0,15.883000000000001,2000.0
35.0,35.0,0.0,0.0,,16.0008,2000.0
35.5,35.5,0.0,0.0,,15.8691,2000.0
36.0,36.0,0.0,0.0,,15.8717,2000.0
36.5,36.5,0.0,0.0,,15.8871,2000.0
37.0,37.0,0.0,0.0,,15.9762,2000.0
37.5,37.5,0.0,0.0,,15.866400000000002,2000.0
38.0,38.0,0.0,0.0,,15.9578,2000.0
38.5,38.5,0.0,0.0,,15.971099999999998,2000.0
39.0,39.0,0.0,0.0,,15.887300000000002,2000.0
39.5,39.5,0.0,0.0,,15.762699999999999,2000.0
40.0,40.0,0.0,0.0,,15.9331,2000.0
