index,Gend,Complete probability,Complete samples,Error,Mean length,Total samples
0.0,0.0,0.0327,65.4,0.0,15.856999999999996,2000.0
0.5,0.5,0.0512,102.4,0.0,16.1965,2000.0
1.0,1.0,0.08580000000000002,171.6,0.0,16.7605,2000.0
1.5,1.5,0.1342,268.4,0.0,17.324099999999998,2000.0
2.0,2.0,0.2056,411.2,0.0,18.380000000000003,2000.0
2.5,2.5,0.2959,591.8,0.0,19.8204,2000.0
3.0,3.0,0.42329999999999995,846.6,0.0,21.732300000000002,2000.0
3.5,3.5,0.5331,1066.2,0.0,23.279199999999996,2000.0
4.0,4.0,0.6528,1305.6,0.0,24.982400000000002,2000.0
4.5,4.5,0.7517000000000001,1503.4,0.0,26.4471,2000.0
5.0,5.0,0.8413,1682.6,0.0,27.722699999999996,2000.0
5.5,5.5,0.8934999999999998,1787.0,0.0,28.4563,2000.0
6.0,6.0,0.9272,1854.4,0.0,28.9024,2000.0
6.5,6.5,0.9513,1902.6,0.0,29.311,2000.0
7.0,7.0,0.9664999999999999,1933.0,0.0,29.526,2000.0
7.5,7.5,0.9669000000000001,1933.8,0.0,29.524099999999997,2000.0
8.0,8.0,0.9667999999999999,1933.6,0.0,29.520699999999998,2000.0
8.5,8.5,0.9544,1908.8,0.0,29.309000000000005,2000.0
9.0,9.0,0.9387000000000001,1877.4,0.0,29.095499999999998,2000.0
9.5,9.5,0.9004,1800.8,0.0,28.478099999999994,2000.0
10.0,10.0,0.8486,1697.2,0.0,27.632799999999996,2000.0
10.5,10.5,0.7902000000000001,1580.4,0.0,26.4923,2000.0
11.0,11.0,0.7299,1459.8,0.0,25.230299999999996,2000.0
11.5,11.5,0.6994,1398.8,0.0,24.433799999999998,2000.0
12.0,12.0,0.6721,1344.2,0.0,23.674200000000003,2000.0
12.5,12.5,0.6565,1313.0,0.0,23.2169,2000.0
13.0,13.0,0.6305,1261.0,0.0,22.4654,2000.0
13.5,13.5,0.5926,1185.2,0.0,21.3261,2000.0
14.0,14.0,0.5646,1129.2,0.0,20.455599999999997,2000.0
14.5,14.5,0.5319,1063.8,0.0,19.4466,2000.0
15.0,15.0,0.5037,1007.4,0.0,18.5137,2000.0
15.5,15.5,0.4781000000000001,956.2,0.0,17.739,2000.0
16.0,16.0,0.4697,939.4,0.0,17.481099999999998,2000.0
16.5,16.5,0.48869999999999997,977.4,0.0,18.0397,2000.0
17.0,17.0,0.5389999999999999,1078.0,0.0,19.634000000000004,2000.0
17.5,17.5,0.6526,1305.2,0.0,22.856,2000.0
18.0,18.0,0.7718999999999999,1543.8,0.0,25.6239,2000.0
18.5,18.5,0.859,1718.0,0.0,27.475700000000007,2000.0
19.0,19.0,0.9157,1831.4,0.0,28.5603,2000.0
19.5,19.5,0.9446,1889.2,0.0,29.1113,2000.0
20.0,20.0,0.9578,1915.6,0.0,29.3037,2000.0
20.5,20.5,0.9671,1934.2,0.0,29.486100000000004,2000.0
21.0,21.0,0.9640000000000001,1928.0,0.0,29.456799999999998,2000.0
21.5,21.5,0.9473,1894.6,0.0,29.2678,2000.0
22.0,22.0,0.929,1858.0,0.0,29.0022,2000.0
22.5,22.5,0.8943,1788.6,0.0,28.500099999999996,2000.0
23.0,23.0,0.834,1668.0,0.0,27.622499999999995,2000.0
23.5,23.5,0.7564,1512.8,0.0,26.515300000000003,2000.0
24.0,24.0,0.6588,1317.6,0.0,25.0237,2000.0
24.5,24.5,0.5406000000000001,1081.2,0.0,23.2815,2000.0
25.0,25.0,0.4215,843.0,0.0,21.661700000000003,2000.0
25.5,25.5,0.30179999999999996,603.6,0.0,19.7254,2000.0
26.0,26.0,0.209,418.0,0.0,18.6452,2000.0
26.5,26.5,0.1367,273.4,0.0,17.4246,2000.0
27.0,27.0,0.0835,167.0,0.0,16.6488,2000.0
27.5,27.5,0.0508,101.6,0.0,16.2166,2000.0
28.0,28.0,0.0335,67.0,0.0,15.8011,2000.0
28.5,28.5,0.020200000000000003,40.4,0.0,15.8008,2000.0
29.0,29.0,0.0134,26.8,0.0,15.721900000000002,2000.0
29.5,29.5,0.0079,15.8,0.0,15.477799999999998,2000.0
30.0,30.0,0.0053,10.6,0.0,15.5461,2000.0
30.5,30.5,0.0036000000000000003,7.2,0.0,15.454699999999999,2000.0
31.0,31.0,0.0013000000000000002,2.6,0.0,15.314299999999998,2000.0
31.5,31.5,0.0011000000000000003,2.2,0.0,15.3897,2000.0
32.0,32.0,0.0008,1.6,0.0,15.5454,2000.0
32.5,32.5,0.0002,0.4,0.0,15.448500000000001,2000.0
33.0,33.0,0.0002,0.4,0.0,15.4548,2000.0
