index,Gend,Complete probability,Complete samples,Error,Mean length,Total samples
0.0,0.0,0.011100000000000002,22.2,0.0,51.5696,2000.0
0.5,0.5,0.0157,31.4,0.0,52.499900000000004,2000.0
1.0,1.0,0.0259,51.8,0.0,52.6031,2000.0
1.5,1.5,0.04410000000000001,88.2,0.0,53.4206,2000.0
2.0,2.0,0.0675,135.0,0.0,54.7713,2000.0
2.5,2.5,0.1142,228.4,0.0,56.55460000000001,2000.0
3.0,3.0,0.1715,343.0,0.0,59.69560000000001,2000.0
3.5,3.5,0.2558,511.6,0.0,63.5278,2000.0
4.0,4.0,0.3768,753.6,0.0,69.4623,2000.0
4.5,4.5,0.4944,988.8,0.0,75.39950000000002,2000.0
5.0,5.0,0.6295999999999999,1259.2,0.0,82.2843,2000.0
5.5,5.5,0.7417,1483.4,0.0,87.04480000000001,2000.0
6.0,6.0,0.829,1658.0,0.0,91.2479,2000.0
6.5,6.5,0.901,1802.0,0.0,94.8733,2000.0
7.0,7.0,0.9128000000000001,1825.6,0.0,94.26480000000001,2000.0
7.5,7.5,0.8827999999999999,1765.6,0.0,91.1952,2000.0
8.0,8.0,0.8592000000000001,1718.4,0.0,88.2854,2000.0
8.5,8.5,0.8241999999999999,1648.4,0.0,85.14789999999999,2000.0
9.0,9.0,0.798,1596.0,0.0,82.4642,2000.0
9.5,9.5,0.7828999999999999,1565.8,0.0,80.9181,2000.0
10.0,10.0,0.7649999999999999,1530.0,0.0,79.0599,2000.0
10.5,10.5,0.7666999999999999,1533.4,0.0,79.0916,2000.0
11.0,11.0,0.7456,1491.2,0.0,77.10899999999998,2000.0
11.5,11.5,0.7459,1491.8,0.0,77.13239999999999,2000.0
12.0,12.0,0.7485000000000002,1497.0,0.0,77.2588,2000.0
12.5,12.5,0.7440999999999999,1488.2,0.0,76.8125,2000.0
13.0,13.0,0.7352000000000001,1470.4,0.0,76.03510000000001,2000.0
13.5,13.5,0.7374,1474.8,0.0,76.2107,2000.0
14.0,14.0,0.7189,1437.8,0.0,74.3499,2000.0
14.5,14.5,0.7146,1429.2,0.0,74.0554,2000.0
15.0,15.0,0.6990000000000001,1398.0,0.0,72.47909999999999,2000.0
15.5,15.5,0.6770999999999999,1354.2,0.0,70.1812,2000.0
16.0,16.0,0.6425,1285.0,0.0,66.66069999999999,2000.0
16.5,16.5,0.5871999999999999,1174.4,0.0,61.224000000000004,2000.0
17.0,17.0,0.5242,1048.4,0.0,54.8596,2000.0
17.5,17.5,0.4668000000000001,933.6,0.0,49.043899999999994,2000.0
18.0,18.0,0.40099999999999997,802.0,0.0,42.4088,2000.0
18.5,18.5,0.3404,680.8,0.0,36.4584,2000.0
19.0,19.0,0.29979999999999996,599.6,0.0,32.2746,2000.0
19.5,19.5,0.2665,533.0,0.0,28.934499999999996,2000.0
20.0,20.0,0.2531,506.2,0.0,27.576999999999998,2000.0
20.5,20.5,0.2534,506.8,0.0,27.628800000000002,2000.0
21.0,21.0,0.25270000000000004,505.4,0.0,27.7083,2000.0
21.5,21.5,0.2719,543.8,0.0,29.711599999999997,2000.0
22.0,22.0,0.3139,627.8,0.0,34.0909,2000.0
22.5,22.5,0.3801,760.2,0.0,40.756299999999996,2000.0
23.0,23.0,0.4824,964.8,0.0,51.199,2000.0
23.5,23.5,0.6557000000000001,1311.4,0.0,68.6106,2000.0
24.0,24.0,0.8437999999999999,1687.6,0.0,88.5911,2000.0
24.5,24.5,0.8128,1625.6,0.0,89.8037,2000.0
25.0,25.0,0.7125999999999999,1425.2,0.0,85.6279,2000.0
25.5,25.5,0.5781000000000001,1156.2,0.0,78.9852,2000.0
26.0,26.0,0.44020000000000004,880.4,0.0,72.28829999999999,2000.0
26.5,26.5,0.3241,648.2,0.0,66.7336,2000.0
27.0,27.0,0.2224,444.8,0.0,62.0403,2000.0
27.5,27.5,0.145,290.0,0.0,58.026300000000006,2000.0
28.0,28.0,0.0962,192.4,0.0,55.96410000000001,2000.0
28.5,28.5,0.058699999999999995,117.4,0.0,54.25749999999999,2000.0
29.0,29.0,0.0387,77.4,0.0,52.71659999999999,2000.0
29.5,29.5,0.0228,45.6,0.0,51.971199999999996,2000.0
30.0,30.0,0.013900000000000001,27.8,0.0,52.2707,2000.0
30.5,30.5,0.0086,17.2,0.0,52.025800000000004,2000.0
31.0,31.0,0.0060999999999999995,12.2,0.0,52.0649,2000.0
31.5,31.5,0.0031,6.2,0.0,50.98,2000.0
32.0,32.0,0.0023,4.6,0.0,51.63000000000001,2000.0
32.5,32.5,0.0021000000000000003,4.2,0.0,51.032500000000006,2000.0
33.0,33.0,0.0004,0.8,0.0,51.295899999999996,2000.0
33.5,33.5,0.0001,0.2,0.0,51.3172,2000.0
34.0,34.0,0.0004,0.8,0.0,51.120999999999995,2000.0
34.5,34.5,0.0001,0.2,0.0,51.56080000000001,2000.0
35.0,35.0,0.0002,0.4,0.0,51.30659999999999,2000.0
35.5,35.5,0.0001,0.2,0.0,51.08760000000001,2000.0
36.0,36.0,0.0,0.0,,51.664100000000005,2000.0
36.5,36.5,0.0,0.0,,51.4048,2000.0
37.0,37.0,0.0,0.0,,50.6308,2000.0
37.5,37.5,0.0001,0.2,0.0,50.9841,2000.0
38.0,38.0,0.0,0.0,,51.442499999999995,2000.0
38.5,38.5,0.0,0.0,,50.7695,2000.0
39.0,39.0,0.0,0.0,,50.6408,2000.0
39.5,39.5,0.0,0.0,,51.30460000000001,2000.0
40.0,40.0,0.0,0.0,,50.89390000000001,2000.0
